#{"t_start": 1649889075.7118914, "env_id": null}
r,l,t
-202.224719,1000,2.71649
-3868.508663,1000,7.417941
236.426321,1000,12.097541
-729.348648,1000,16.660212
-139.542826,1000,21.353727
-39.216835,1000,26.075708
-239.503985,1000,30.66115
383.894591,1000,35.218392
537.303433,1000,39.931658
-2331.574185,1000,44.661514
265.038242,1000,49.518945
218.516613,1000,54.290479
-59.092927,1000,59.04519
594.840958,1000,63.665286
615.414232,1000,68.372231
641.812954,1000,73.214149
-373.471066,1000,77.816526
518.692356,1000,82.471259
262.21475,1000,87.174151
664.133923,1000,91.847335
280.984934,1000,96.550539
484.380585,1000,101.2224
-1152.628294,1000,105.95754
830.205392,1000,110.649418
-1032.832244,1000,115.287803
-1843.661595,1000,119.892374
-57.861793,1000,124.507893
1002.551496,1000,129.116251
-1486.13801,1000,133.819009
-1211.78644,1000,138.555367
756.530161,1000,143.118317
1093.255055,1000,147.769816
982.652618,1000,152.524398
1074.486023,1000,157.241164
1113.802472,1000,161.8708
1319.490856,1000,166.482359
1233.400126,1000,171.091267
1055.647976,1000,175.664414
1009.713893,1000,180.270936
1160.458837,1000,184.872163
1197.732638,1000,189.525174
1285.168698,1000,194.125722
1341.206535,1000,198.83202
1367.057869,1000,203.460983
1297.620887,1000,208.073676
1372.743066,1000,212.825569
1451.640814,1000,217.421027
-536.011481,1000,222.060485
1346.691438,1000,226.720374
1395.971703,1000,231.409711
1292.532411,1000,235.983285
1483.157975,1000,240.586476
1380.993965,1000,245.215554
1332.684688,1000,249.88343
1568.179165,1000,254.632404
1598.304492,1000,259.307203
1435.931039,1000,264.065389
1453.345547,1000,268.787406
1651.283832,1000,273.611511
1480.959192,1000,278.207036
1609.478557,1000,282.827927
-1033.641107,1000,287.466614
1522.750527,1000,292.167254
1519.83028,1000,296.851561
1655.557359,1000,301.448956
1492.930525,1000,306.139866
1612.055897,1000,310.833846
1681.79012,1000,315.584929
1569.248747,1000,320.361494
1633.512893,1000,325.006852
1688.930162,1000,329.852321
1636.270161,1000,334.638529
1583.089445,1000,339.349211
1671.082133,1000,344.173919
1713.792524,1000,348.803129
1669.082195,1000,353.574911
1694.133104,1000,358.237687
1737.156914,1000,363.014602
1684.421921,1000,367.652797
1602.844221,1000,372.340314
1633.860251,1000,377.077484
1697.369945,1000,381.770837
1714.410436,1000,386.406966
1751.791119,1000,391.054672
1774.705323,1000,395.715708
1644.671526,1000,400.311499
1680.646968,1000,404.836727
1727.700959,1000,409.407516
1698.195671,1000,413.927175
1694.630675,1000,418.516922
1684.050846,1000,423.266772
1746.001134,1000,427.995985
1689.143156,1000,432.705465
1732.575519,1000,437.478184
1731.041581,1000,442.091761
1765.964187,1000,446.668965
1755.699736,1000,451.323519
1734.272274,1000,455.954803
1736.549841,1000,460.561721
1649.284504,1000,465.161465
1605.261434,1000,469.88058
1716.771064,1000,474.636621
1811.949048,1000,479.291449
1757.556178,1000,484.046483
1814.109809,1000,488.746581
1774.089227,1000,493.386243
1782.942354,1000,498.114453
1721.359273,1000,502.778825
1769.233215,1000,507.410828
1787.746733,1000,511.998427
1720.930024,1000,516.671323
1801.010503,1000,521.413066
1740.50088,1000,526.161577
1777.552594,1000,530.800883
1721.583272,1000,535.410563
1822.198013,1000,539.956211
1814.275823,1000,544.489416
1847.734402,1000,549.03662
1780.732211,1000,553.634256
1765.017904,1000,558.295962
1787.175546,1000,562.915317
1806.121704,1000,567.525438
1837.30976,1000,572.097958
1869.691745,1000,576.808836
1848.976628,1000,581.423343
1888.874538,1000,586.063891
1849.261963,1000,590.658304
1844.979966,1000,595.220378
1809.698111,1000,599.87008
1861.686737,1000,604.501935
1852.400524,1000,609.083916
1798.823448,1000,613.680119
1821.898567,1000,618.291105
1944.196304,1000,622.901141
1867.61782,1000,627.474755
1884.611419,1000,632.151909
1824.560547,1000,636.783951
1820.889193,1000,641.349654
1859.081003,1000,645.929487
1786.507811,1000,650.567451
1927.679698,1000,655.228909
1878.885301,1000,659.833059
1872.479143,1000,664.377357
1821.133768,1000,668.999715
1869.202018,1000,673.672089
1876.332473,1000,678.349156
1816.537878,1000,683.102411
1880.884603,1000,687.802455
1886.909044,1000,692.417514
1877.276746,1000,697.009091
1881.791045,1000,701.639285
1927.915702,1000,706.257254
1972.366778,1000,710.909451
1820.075496,1000,715.529191
1850.022108,1000,720.150258
1826.057014,1000,724.784162
1819.903766,1000,729.346983
1872.872111,1000,733.981574
1868.362283,1000,738.621088
1851.966044,1000,743.183196
1911.356262,1000,747.768861
1845.888297,1000,752.402849
-880.438827,1000,757.146055
1882.927882,1000,761.862862
1852.795783,1000,766.449386
1892.441097,1000,771.133333
1873.91135,1000,775.781139
1910.100667,1000,780.43793
1890.641094,1000,785.09203
1926.896677,1000,789.758221
1867.652751,1000,794.462305
1819.089103,1000,799.068541
1846.676357,1000,803.718797
1827.718706,1000,808.383557
1821.051409,1000,813.01034
1852.549714,1000,817.599446
1850.180632,1000,822.216482
1883.196355,1000,826.815856
1918.446887,1000,831.372427
1980.018861,1000,836.212506
1951.610102,1000,840.95384
1900.35722,1000,845.655096
1964.876705,1000,850.344974
1942.560183,1000,855.055845
1885.871642,1000,859.725483
1846.03133,1000,864.423405
1900.371877,1000,869.093023
1841.647339,1000,873.895626
1937.373855,1000,878.675915
1868.036327,1000,883.465191
1824.795683,1000,888.151079
1866.706707,1000,892.984551
1878.231343,1000,897.962957
1834.871177,1000,902.764755
1923.121359,1000,907.827845
1908.749778,1000,912.652724
1868.731815,1000,917.389433
1930.863382,1000,922.139129
1908.535547,1000,926.932331
1917.758831,1000,931.585065
1848.359751,1000,936.351629
1959.028665,1000,941.252543
1929.526765,1000,945.89352
-1206.950865,1000,950.700593
1732.100286,1000,955.405884
1834.890986,1000,960.156807
1849.559743,1000,964.919711
1820.65133,1000,969.694914
1867.562887,1000,974.447577
1916.051265,1000,979.187052
1772.79757,1000,983.867691
1933.771118,1000,988.570518
1897.421345,1000,993.279502
1911.076764,1000,998.072059
1953.713729,1000,1002.782707
1986.40223,1000,1007.41661
1896.216346,1000,1012.159228
2010.407067,1000,1017.025526
1955.753735,1000,1021.739177
1935.249202,1000,1026.535316
1989.09204,1000,1031.386727
1753.962303,1000,1036.035004
1981.312641,1000,1040.658712
1891.642356,1000,1045.328552
1946.073398,1000,1049.95371
1869.757451,1000,1054.587703
1994.280102,1000,1059.214262
1761.978687,1000,1063.88007
1825.43272,1000,1068.596786
1965.098846,1000,1073.20366
1845.189159,1000,1077.882954
1915.826514,1000,1082.512173
1900.343505,1000,1087.081303
1853.396696,1000,1091.808929
1949.210664,1000,1096.584631
1865.265732,1000,1101.339135
1915.864933,1000,1106.012968
1873.223021,1000,1110.675227
1821.54306,1000,1115.386938
1888.035503,1000,1120.003661
1960.793292,1000,1124.704846
1913.294294,1000,1129.331672
1956.661978,1000,1133.965991
1938.816546,1000,1138.581249
1903.285393,1000,1143.195319
1935.634637,1000,1147.900556
1958.215859,1000,1152.792832
1947.648967,1000,1157.500194
1963.901191,1000,1162.309015
1915.698635,1000,1166.939795
1979.803859,1000,1171.635199
1896.144097,1000,1176.25776
1963.972998,1000,1180.969034
1911.87458,1000,1185.639102
1960.970036,1000,1190.350833
1916.491577,1000,1195.035681
1933.095276,1000,1199.684893
1974.462815,1000,1204.315409
1933.766861,1000,1208.954432
-1009.737769,1000,1213.577374
-500.41205,1000,1218.139969
-845.915671,1000,1222.771611
-885.720257,1000,1227.371683
