#{"t_start": 1650200070.7652085, "env_id": null}
r,l,t
-2575.387835,1000,2.901607
-783.068737,1000,3.966363
-1103.545868,1000,6.059926
-1390.564037,1000,7.169154
-1348.302756,1000,9.288957
-964.534888,1000,10.3774
-2309.92472,1000,12.474951
-1431.969892,1000,13.548743
-2189.505779,1000,15.717642
-736.993229,1000,16.776403
-2924.382637,1000,18.871659
-1757.977783,1000,19.928466
-887.68821,1000,22.006513
-2722.72682,1000,23.07545
-604.158321,1000,25.163473
-1038.702367,1000,26.231424
-969.17686,1000,28.328249
-792.649358,1000,29.408717
-1125.128403,1000,31.499928
-659.578074,1000,32.583976
-735.221703,1000,34.697681
-529.885488,1000,35.787008
-907.962927,1000,37.888756
-715.260416,1000,38.965839
-1934.570111,1000,41.062552
-871.589195,1000,42.160228
-772.973611,1000,44.293937
-1001.161625,1000,45.349955
-774.442471,1000,47.398993
-786.364182,1000,48.445402
-729.760446,1000,50.546052
-948.949673,1000,51.700263
-1087.939657,1000,53.920492
-2096.277723,1000,54.966983
-809.938202,1000,57.050398
-1740.631787,1000,58.123766
-1882.147575,1000,60.223287
-1121.538318,1000,61.292929
-814.058541,1000,63.402124
-906.020208,1000,64.470218
-619.259707,1000,66.550868
-492.07774,1000,67.611524
-494.141861,1000,68.680364
-1062.009418,1000,70.902399
-1292.682021,1000,72.083269
-1321.715899,1000,74.201121
-842.513162,1000,75.251769
-1183.945958,1000,77.378579
-1069.921014,1000,78.442783
-598.740191,1000,80.532449
-924.964094,1000,81.602952
-756.57708,1000,83.761701
-742.630024,1000,84.910148
-644.812382,1000,87.011521
-1049.320092,1000,88.081706
-656.983911,1000,90.196164
-530.267138,1000,91.258808
-824.999145,1000,93.359899
-1296.654235,1000,94.440717
-992.830258,1000,96.61912
-1703.888207,1000,97.703638
-426.271235,1000,99.856603
-804.383175,1000,100.927963
-667.284739,1000,103.013135
-2039.250563,1000,104.082147
-1675.677322,1000,106.212066
-1632.124463,1000,107.26106
-330.701463,1000,109.365799
-724.424961,1000,110.43942
-565.441359,1000,112.546865
-726.49746,1000,113.618257
-1560.276163,1000,115.73331
-869.947087,1000,116.802466
-383.282315,1000,118.919957
-2141.274188,1000,119.980701
-759.429365,1000,122.195268
-1254.029937,1000,123.31086
-1420.047789,1000,125.42444
-1043.019284,1000,126.474889
-1279.693647,1000,128.557896
-1539.289377,1000,129.615773
-557.899484,1000,131.722136
-629.876056,1000,132.810745
-682.582449,1000,134.897554
-993.004844,1000,135.965836
-428.384391,1000,137.042784
-619.560823,1000,139.216701
-885.841715,1000,140.292366
-890.366961,1000,142.394642
-594.187297,1000,143.456328
-1890.825109,1000,145.60146
-1029.694097,1000,146.668263
-321.897875,1000,148.776482
-590.84277,1000,149.840117
-761.404903,1000,151.943143
-1002.997029,1000,153.031169
-375.415515,1000,155.160508
-441.120617,1000,156.222948
-2100.224833,1000,158.479544
-670.078587,1000,159.543974
-561.069495,1000,161.655695
-907.569284,1000,162.716135
-397.22245,1000,164.810715
-1306.779122,1000,165.877741
-671.978329,1000,167.957244
-2348.097165,1000,169.036788
-543.101307,1000,171.13389
-1212.133964,1000,172.212373
-908.207132,1000,174.330152
-385.132915,1000,175.402141
-1834.124392,1000,177.522426
-525.486797,1000,178.58862
-648.149027,1000,180.702994
-2409.540795,1000,181.783005
-852.14886,1000,183.891861
-402.883976,1000,184.973497
-537.672045,1000,187.073421
-947.368363,1000,188.146069
-2214.495351,1000,190.276445
-490.292072,1000,191.36001
-1608.072106,1000,193.475364
-618.40429,1000,194.53204
-1471.822071,1000,196.608618
-874.163482,1000,197.646987
-805.170381,1000,199.743952
-795.382953,1000,200.829467
-1015.297199,1000,202.931576
-463.76221,1000,203.985897
-636.838552,1000,205.047022
