#{"t_start": 1650133112.8278532, "env_id": null}
r,l,t
-1066.26136,1000,2.902056
-1420.877145,1000,3.974048
-1289.261793,1000,6.067227
-2815.401166,1000,7.136058
-1114.425169,1000,9.216712
-1740.204667,1000,10.336781
-713.648986,1000,12.444312
-614.571617,1000,13.525572
-803.087102,1000,15.633792
-1689.848945,1000,16.714538
-2170.113421,1000,18.918385
-680.099268,1000,19.977151
-1851.213127,1000,22.078792
-2613.707571,1000,23.149217
-740.912509,1000,25.239662
-1989.724129,1000,26.296083
-1589.506922,1000,28.398176
-802.07293,1000,29.456312
-584.286352,1000,31.597396
-788.222626,1000,32.673088
-2881.990836,1000,34.759088
-1555.749161,1000,35.835566
-1046.099929,1000,37.926852
-1734.710623,1000,38.994045
-922.627173,1000,41.11658
-677.649771,1000,42.194394
-688.777012,1000,44.305429
-2192.757276,1000,45.372319
-1536.059488,1000,47.488971
-932.103073,1000,48.553366
-1986.195476,1000,50.644913
-1626.202367,1000,51.7062
-1132.428873,1000,53.835668
-729.841179,1000,54.915596
-744.618501,1000,56.968117
-857.488007,1000,58.037165
-1413.502353,1000,60.235792
-598.262033,1000,61.298867
-760.918385,1000,63.406134
-946.312065,1000,64.466456
-1051.804124,1000,66.572808
-948.323969,1000,67.646647
-1354.010302,1000,68.724982
-1519.309845,1000,70.818819
-581.276163,1000,71.889668
-3091.649166,1000,74.042276
-633.062095,1000,75.111434
-658.097378,1000,77.212036
-673.407913,1000,78.288485
-1001.583154,1000,80.388154
-1747.063743,1000,81.472644
-841.540285,1000,83.585848
-719.218,1000,84.644024
-2172.006629,1000,86.739407
-884.353832,1000,87.807831
-682.335117,1000,89.916719
-1149.335197,1000,90.989506
-991.45085,1000,93.103721
-1219.260558,1000,94.161936
-1444.464036,1000,96.378626
-809.434283,1000,97.449221
-1905.192103,1000,99.555065
-658.780142,1000,100.62219
-459.934642,1000,102.703336
-1369.579908,1000,103.771491
-2246.307774,1000,105.892112
-1098.240024,1000,106.973063
-974.260805,1000,109.091357
-645.220439,1000,110.170519
-2818.134553,1000,112.295878
-820.633145,1000,113.383812
-1872.041619,1000,115.510722
-2511.572243,1000,116.581655
-2235.871124,1000,118.701986
-1896.117589,1000,119.7877
-1274.74344,1000,121.864258
-1306.517901,1000,122.931414
-2632.134942,1000,125.027037
-878.368139,1000,126.093052
-1092.418476,1000,128.194965
-2853.15165,1000,129.247885
-708.402228,1000,131.347383
-2211.976778,1000,132.424726
-513.705518,1000,134.521724
-1217.93403,1000,135.581187
-2316.562284,1000,136.647274
-908.186466,1000,138.781752
-842.901963,1000,139.844634
-744.665926,1000,141.962612
-804.296269,1000,143.046523
-615.892545,1000,145.169568
-825.133988,1000,146.253187
-1110.507384,1000,148.379197
-561.30675,1000,149.474378
-898.945226,1000,151.600175
-1726.803031,1000,152.684108
-1017.954831,1000,154.805694
-2650.271607,1000,155.89278
-809.694767,1000,158.003135
-508.733375,1000,159.076222
-2268.818632,1000,161.250604
-674.270051,1000,162.320688
-1786.517194,1000,164.448168
-617.696231,1000,165.519766
-3167.29945,1000,167.685112
-972.572278,1000,168.761023
-2426.801386,1000,170.934984
-664.583213,1000,172.019157
-373.838964,1000,174.120555
-1800.764985,1000,175.193435
-1625.052236,1000,177.314161
-877.94821,1000,178.386535
-785.77108,1000,180.485115
-1563.295427,1000,181.545214
-1182.077506,1000,183.677427
-1725.271095,1000,184.739062
-589.136529,1000,186.877134
-341.036808,1000,187.959
-395.13506,1000,190.094857
-1403.266609,1000,191.175408
-1117.162073,1000,193.309647
-1234.958223,1000,194.402446
-737.983487,1000,196.510592
-1098.567428,1000,197.596179
-709.134017,1000,199.770482
-1003.939384,1000,200.849935
-959.288973,1000,202.986393
-1233.311431,1000,204.07767
-831.449432,1000,205.173013
-1421.291837,1000,207.271583
-623.752615,1000,208.367581
-1191.868813,1000,210.582339
-952.118346,1000,211.792361
-1928.689698,1000,213.94606
-1466.649794,1000,215.004257
-388.378481,1000,217.127777
-285.227902,1000,218.198373
-696.278385,1000,220.309303
-393.990496,1000,221.384874
-2155.562728,1000,223.488782
-1431.425712,1000,224.577394
-1777.095844,1000,226.709106
-1448.219036,1000,227.791046
-1395.192376,1000,229.888386
-699.972427,1000,230.957771
-1720.246589,1000,233.081032
-509.775835,1000,234.161922
-1097.327045,1000,236.266315
-2144.187145,1000,237.333605
-779.455121,1000,239.438699
-1171.443084,1000,240.521802
-1656.098994,1000,242.640853
-1733.569591,1000,243.732228
-1542.278168,1000,245.834477
-619.930572,1000,246.913217
-618.084454,1000,249.04876
-277.172737,1000,250.137553
