#{"t_start": 1650147524.0914598, "env_id": null}
r,l,t
-708.918735,1000,2.920486
-1622.378425,1000,3.990109
-2244.167065,1000,6.110432
-993.257757,1000,7.177004
-619.462765,1000,9.258801
-1402.57296,1000,10.395589
-1044.689322,1000,12.489992
-713.69286,1000,13.550813
-559.020878,1000,15.648985
-2322.214752,1000,16.719449
-784.505058,1000,18.873979
-1353.466771,1000,19.949329
-617.760854,1000,22.093928
-1182.971459,1000,23.180553
-1996.749113,1000,25.338625
-2308.785607,1000,26.432573
-1160.570538,1000,28.519871
-722.669958,1000,29.581382
-589.582561,1000,31.658596
-673.994753,1000,32.724707
-741.903044,1000,34.817447
-1517.638002,1000,35.872453
-1201.753872,1000,37.996415
-875.547296,1000,39.058204
-3181.371054,1000,41.141358
-1053.914021,1000,42.206694
-1244.677097,1000,44.314249
-1067.979885,1000,45.391998
-1459.69363,1000,47.502742
-1133.91858,1000,48.587301
-809.611704,1000,50.677043
-943.788919,1000,51.744581
-870.370463,1000,53.870325
-2432.859445,1000,54.945679
-2069.077094,1000,57.024037
-1673.442538,1000,58.101496
-690.462073,1000,60.176659
-1236.860992,1000,61.259623
-1227.352,1000,63.364354
-943.457654,1000,64.414855
-878.422678,1000,66.550694
-1498.038294,1000,67.656604
-1276.040635,1000,68.719916
-1953.344719,1000,70.837875
-1333.160102,1000,71.922941
-1162.782959,1000,74.103807
-560.612367,1000,75.165862
-593.287302,1000,77.247578
-864.366982,1000,78.33178
-1093.422221,1000,80.431063
-1235.304488,1000,81.511571
-891.112849,1000,83.629424
-806.432822,1000,84.709474
-616.741272,1000,86.817648
-1270.254975,1000,87.893043
-1266.001719,1000,90.003453
-1654.129884,1000,91.079915
-773.126675,1000,93.18012
-2715.832657,1000,94.22836
-1378.4043,1000,96.301138
-2200.37019,1000,97.34765
-874.733771,1000,99.461639
-1283.319218,1000,100.523196
-452.382451,1000,102.590501
-3127.807704,1000,103.663202
-992.221875,1000,105.752661
-1388.243434,1000,106.826145
-586.94564,1000,108.926587
-1863.321757,1000,109.99304
-1431.256973,1000,112.102092
-2014.104155,1000,113.195836
-996.883077,1000,115.30573
-668.746124,1000,116.379045
-599.363642,1000,118.482729
-781.853847,1000,119.564153
-1096.059416,1000,121.644847
-1098.095489,1000,122.708742
-1390.342883,1000,124.797366
-2133.364681,1000,125.855253
-1215.187385,1000,127.973007
-1590.009341,1000,129.052889
-981.023215,1000,131.175713
-397.548411,1000,132.257447
-1396.305963,1000,134.353218
-541.39035,1000,135.417524
-558.743149,1000,136.489215
-915.701356,1000,138.589851
-315.495796,1000,139.653874
-723.58335,1000,141.782857
-1295.941425,1000,142.85627
-1169.309645,1000,144.962767
-590.943848,1000,146.041488
-1924.038988,1000,148.143121
-737.502802,1000,149.205587
-930.199087,1000,151.251125
-1158.580137,1000,152.326087
-521.741918,1000,154.409595
