#{"t_start": 1649943965.664425, "env_id": null}
r,l,t
-1233.85557,1000,2.926169
-610.640257,1000,3.981699
-2400.60613,1000,6.073536
-895.991883,1000,7.118094
-774.086153,1000,9.203527
-934.473126,1000,10.317677
-2487.334615,1000,12.396662
-1019.756832,1000,13.427984
-1486.597167,1000,15.488193
-578.211699,1000,16.521897
-594.086903,1000,18.65299
-906.043569,1000,19.707913
-1757.759977,1000,21.831876
-777.421481,1000,22.886837
-836.193673,1000,24.959702
-1971.440765,1000,26.019613
-1806.38696,1000,28.31687
-2523.774754,1000,29.417423
-658.007652,1000,31.531847
-1024.285765,1000,32.579342
-1314.502639,1000,34.660188
-1038.849233,1000,35.698157
-931.558877,1000,37.76213
-1590.049618,1000,38.795516
-1085.308811,1000,40.878436
-610.930549,1000,41.923867
-2919.699366,1000,44.006022
-671.57595,1000,45.075627
-1100.704196,1000,47.178242
-1946.456069,1000,48.237452
-2376.697497,1000,50.333117
-1012.759729,1000,51.392904
-727.33712,1000,53.486249
-1001.741906,1000,54.531108
-711.076859,1000,56.575907
-1962.668239,1000,57.620795
-2408.460406,1000,59.680331
-1062.374026,1000,60.72629
-709.803417,1000,62.818192
-800.800941,1000,63.878278
-1420.343424,1000,65.99069
-515.353056,1000,67.046388
-833.727501,1000,68.105534
-2030.111908,1000,70.227861
-1028.39142,1000,71.284182
-1853.75149,1000,73.385499
-1156.281155,1000,74.44216
-1286.143154,1000,76.540294
-607.74154,1000,77.596415
-2188.089648,1000,79.673496
-865.8058,1000,80.71698
-1093.483117,1000,82.783827
-1549.661196,1000,83.834739
-713.192618,1000,85.912309
-1389.717631,1000,86.965088
-757.914565,1000,89.055179
-499.672536,1000,90.101053
-406.005673,1000,92.175622
-1211.681458,1000,93.218669
-456.092741,1000,95.458029
-601.921464,1000,96.56091
-652.960103,1000,98.788096
-1334.708302,1000,99.834771
-766.332069,1000,101.915892
-1689.822478,1000,102.959636
-470.56596,1000,105.074859
-1158.975605,1000,106.129212
-1734.003369,1000,108.277273
-1404.373158,1000,109.335901
-972.448876,1000,111.472307
-1739.313922,1000,112.518815
-810.202196,1000,114.596374
-958.909312,1000,115.640781
-1112.967416,1000,117.728381
-773.178733,1000,118.775436
-1419.25925,1000,120.880687
-648.861336,1000,121.92476
-1446.274569,1000,124.001539
-2844.229295,1000,125.046713
-1025.412954,1000,127.152473
-1011.922502,1000,128.199986
-2503.440099,1000,130.27281
-1233.24089,1000,131.318481
-2409.805281,1000,133.412654
-717.600395,1000,134.461282
-760.577234,1000,135.510138
-1391.10071,1000,137.590822
-611.255742,1000,138.631661
-375.517035,1000,140.748592
-476.997148,1000,141.790508
-1298.308352,1000,143.898166
-1846.570477,1000,144.937813
-591.696112,1000,147.148687
-662.967927,1000,148.191978
-590.170179,1000,150.282363
-1226.021107,1000,151.330612
-855.388158,1000,153.408088
-612.262849,1000,154.455251
-1381.23642,1000,156.561398
-715.890873,1000,157.608061
-1057.930959,1000,159.691604
-481.419705,1000,160.739298
-749.24084,1000,162.821873
-746.376111,1000,163.863415
-1020.092852,1000,165.93491
-354.014912,1000,166.974536
-465.694768,1000,169.074535
-2049.381864,1000,170.138149
-604.77142,1000,172.258582
-632.335048,1000,173.30707
-871.524153,1000,175.42931
-1816.937614,1000,176.487208
-927.177992,1000,178.593666
-1152.226997,1000,179.651506
-1308.420604,1000,181.75549
-658.980984,1000,182.82638
-1448.344245,1000,184.924953
-507.07316,1000,185.971539
-438.653287,1000,188.051478
-637.016897,1000,189.102404
-599.672083,1000,191.19777
-1196.451301,1000,192.252344
-486.559979,1000,194.337323
-556.2075,1000,195.384393
-517.29731,1000,197.465718
-1948.085297,1000,198.518939
-818.448808,1000,200.600946
-961.010341,1000,201.649426
-642.143832,1000,202.695952
-398.046207,1000,204.793549
-2968.585996,1000,205.851434
-455.797432,1000,207.937193
-324.392918,1000,208.980525
-1087.220496,1000,211.101396
-710.598924,1000,212.157887
-514.683233,1000,214.27465
-661.812869,1000,215.331943
-572.68819,1000,217.446733
-342.497253,1000,218.511818
-759.862953,1000,220.654218
-515.889044,1000,221.759831
-426.258966,1000,223.927853
-557.041043,1000,224.976347
-848.62152,1000,227.065433
-600.693823,1000,228.112271
-1806.233699,1000,230.206718
-570.469829,1000,231.257375
-557.813898,1000,233.381734
-547.435278,1000,234.432604
-402.563079,1000,236.516599
-1340.659955,1000,237.574584
-239.567891,1000,239.650243
-1345.458775,1000,240.695783
-449.743429,1000,242.773767
-1216.553395,1000,243.818892
-685.778214,1000,245.907091
-490.155785,1000,246.956168
-1153.623131,1000,249.053798
-854.117866,1000,250.107721
-297.306683,1000,252.170648
-968.472826,1000,253.214215
-456.672863,1000,255.272077
-2636.016402,1000,256.346989
-1926.137681,1000,258.449168
-704.610233,1000,259.507899
-670.531856,1000,261.626155
-642.964043,1000,262.672842
-754.986695,1000,264.801872
-1987.603969,1000,265.848654
-461.443035,1000,267.933313
-645.116858,1000,268.99526
-2675.213901,1000,270.052281
-2124.549103,1000,272.145783
-1592.458493,1000,273.201674
-1029.249758,1000,275.314983
-1888.146419,1000,276.377613
-1217.649919,1000,278.479181
-1844.46242,1000,279.539064
-306.589521,1000,281.686229
-391.755831,1000,282.786474
-3475.932245,1000,284.942339
-547.037354,1000,285.998587
-2683.276134,1000,288.111152
-339.097463,1000,289.167226
-1358.983907,1000,291.263841
-1200.794723,1000,292.311925
-355.599757,1000,294.399253
-1409.746142,1000,295.44492
-569.423178,1000,297.555884
-1900.775248,1000,298.604967
-1912.902995,1000,300.724207
-1050.767344,1000,301.778949
-888.105154,1000,303.864427
-437.160528,1000,304.908108
-424.337445,1000,307.002565
-571.876775,1000,308.066921
-489.921164,1000,310.20035
-945.815919,1000,311.249405
-1797.590687,1000,313.343805
-709.005069,1000,314.396548
-1780.410586,1000,316.466931
-476.546638,1000,317.506948
-3190.322552,1000,319.585782
-600.401201,1000,320.625192
-282.149748,1000,322.776319
-1193.37682,1000,323.841579
-330.019388,1000,325.939007
-1136.779333,1000,326.998894
-371.882126,1000,329.142454
-345.50462,1000,330.207354
-2223.976818,1000,332.329278
-1631.771523,1000,333.391033
-1115.856473,1000,335.495035
-458.416113,1000,336.556674
-542.748024,1000,337.620677
-174.717894,1000,339.727462
-224.298177,1000,340.78525
-259.340891,1000,342.855033
-484.346927,1000,343.894446
-122.244241,1000,345.955689
-1780.549235,1000,347.000866
-666.876476,1000,349.132459
-345.351879,1000,350.192232
-961.84529,1000,352.300348
-177.549583,1000,353.35789
-395.073507,1000,355.505099
-594.91011,1000,356.564795
-642.646938,1000,358.64104
-690.761936,1000,359.684986
-162.545926,1000,361.763564
-573.324279,1000,362.808992
-894.25158,1000,365.057056
-521.781882,1000,366.159109
-344.673709,1000,368.250675
-313.565449,1000,369.299511
-817.309485,1000,371.394757
-526.47185,1000,372.440235
-498.566912,1000,374.528819
-674.309245,1000,375.569872
-515.148616,1000,377.662134
-788.83551,1000,378.72865
-956.114554,1000,380.845353
-311.238635,1000,381.885124
-805.891796,1000,383.964498
-420.010708,1000,385.008618
-372.665654,1000,387.08249
-227.262697,1000,388.122407
-169.220437,1000,390.192425
-1708.148982,1000,391.236721
-1585.020318,1000,393.286671
-1493.843217,1000,394.333224
-121.615739,1000,396.380111
-936.040001,1000,397.424726
-327.612357,1000,399.472566
-1265.409057,1000,400.516828
-1813.882231,1000,401.566114
-917.007378,1000,403.618894
-461.849091,1000,404.664698
-739.864825,1000,406.73068
-465.127362,1000,407.774456
-2287.64329,1000,409.845236
-2802.048643,1000,410.895824
-1730.975369,1000,412.973647
-624.640352,1000,414.020751
-1879.380129,1000,416.110017
-54.816043,1000,417.157508
-440.838093,1000,419.244609
-342.219601,1000,420.304626
-1573.22559,1000,422.408393
-456.995714,1000,423.466626
-1103.625543,1000,425.566125
-1142.810459,1000,426.610409
-341.407526,1000,428.700615
-2035.695144,1000,429.752018
-431.677124,1000,431.86393
-507.529842,1000,432.960486
-188.333412,1000,435.05419
-2312.204378,1000,436.110407
-1075.541084,1000,438.236463
-456.804335,1000,439.279545
-694.118373,1000,441.356278
-550.006061,1000,442.40032
-2184.75982,1000,444.496037
-1026.631176,1000,445.551509
-614.576797,1000,447.647245
-834.129826,1000,448.712058
-535.984876,1000,450.808577
-497.493064,1000,451.864231
-662.519801,1000,453.981357
-767.687463,1000,455.040874
-391.344933,1000,457.150617
-1437.124289,1000,458.210654
-279.2033,1000,460.325104
-718.24905,1000,461.383706
-610.179963,1000,463.48659
-2212.494602,1000,464.539844
-244.938196,1000,466.62656
-280.238976,1000,467.689218
-321.242588,1000,468.753959
-824.461871,1000,470.850281
-393.163338,1000,471.918745
-729.289265,1000,474.054312
-820.67441,1000,475.116079
-733.912648,1000,477.229989
-438.881433,1000,478.277475
-811.789514,1000,480.369327
-1208.486941,1000,481.414528
-2162.457767,1000,483.499688
-476.836213,1000,484.544341
-702.652572,1000,486.6266
-1796.770111,1000,487.675983
-269.010353,1000,489.768945
-1221.273177,1000,490.832589
-299.76083,1000,493.029191
-917.233792,1000,494.13669
-935.598202,1000,496.229444
-178.021468,1000,497.285345
-358.973429,1000,499.433167
-107.244589,1000,500.55772
-319.615075,1000,502.662344
-472.289798,1000,503.710622
-379.595054,1000,505.785338
-313.853314,1000,506.829547
-218.917072,1000,508.9104
-1191.87826,1000,509.971484
-1400.911643,1000,512.099235
-994.397624,1000,513.140679
-317.387612,1000,515.243941
-1125.960259,1000,516.299693
-351.73256,1000,518.37222
-889.430702,1000,519.429498
-367.388022,1000,521.557596
-245.951329,1000,522.599691
-924.46974,1000,524.738476
-1019.082766,1000,525.781028
-1183.715606,1000,527.874744
-614.342551,1000,528.917984
-546.302841,1000,530.994974
-1536.686785,1000,532.042176
-167.165703,1000,534.130596
-112.311369,1000,535.180893
-597.689867,1000,536.22152
-2749.515794,1000,538.307631
-1474.565691,1000,539.354888
-2119.974043,1000,541.453959
-453.442705,1000,542.499469
-133.613698,1000,544.584454
-3582.468568,1000,545.640662
-79.394713,1000,547.741737
-191.226057,1000,548.802699
-804.374225,1000,550.908996
-178.133021,1000,551.962208
-738.687855,1000,554.093064
-360.925601,1000,555.14634
-559.85627,1000,557.319383
-810.432963,1000,558.365733
-292.587212,1000,560.44063
-1021.469692,1000,561.48922
-739.500272,1000,563.59024
-1615.735712,1000,564.647167
-261.516809,1000,566.803751
-584.174881,1000,567.850791
-782.796175,1000,570.085937
-326.513381,1000,571.14227
-305.40306,1000,573.238255
-316.501104,1000,574.305869
-1159.403487,1000,576.410412
-1095.69545,1000,577.458527
-1793.593311,1000,579.556789
-419.564093,1000,580.604083
-72.987074,1000,582.686425
-273.965795,1000,583.73677
-3088.828137,1000,585.820365
-682.53824,1000,586.866443
-1496.17071,1000,588.956605
-1393.309874,1000,590.026871
-359.261439,1000,592.179054
-664.289486,1000,593.240864
-271.54372,1000,595.315602
-774.983926,1000,596.362076
-1038.856553,1000,598.573441
-896.112458,1000,599.681876
-114.837034,1000,601.772974
-1219.639296,1000,602.83253
-300.41921,1000,603.891134
-294.967197,1000,605.971178
-2322.860732,1000,607.01417
-145.321576,1000,609.116456
-308.146679,1000,610.15247
-227.406121,1000,612.27037
-2196.012417,1000,613.316496
-1104.409981,1000,615.394315
-1474.196132,1000,616.44049
-1256.525711,1000,618.522886
-366.189622,1000,619.571425
-353.557913,1000,621.681151
-517.154031,1000,622.73428
-1686.217126,1000,624.824092
-677.160784,1000,625.883097
-792.757805,1000,627.968356
-370.591177,1000,629.015517
59.26227,1000,631.107534
-711.745784,1000,632.181243
-984.447957,1000,634.324629
-65.845157,1000,635.372619
-293.895829,1000,637.453231
-25.368813,1000,638.500059
-471.533028,1000,640.582335
-189.683098,1000,641.627943
-509.041728,1000,643.747928
-334.731843,1000,644.817225
-499.641389,1000,646.92205
-117.2673,1000,647.978615
-1726.986399,1000,650.092451
-502.392005,1000,651.14723
140.957425,1000,653.258125
-196.788099,1000,654.315028
