#{"t_start": 1649847719.5667124, "env_id": null}
r,l,t
-66.785522,1000,2.673641
-843.358887,1000,7.155643
-376.739012,1000,11.70639
-637.96892,1000,16.211242
-3774.754116,1000,20.695316
-896.187316,1000,25.318257
-1433.691939,1000,29.822244
-504.017749,1000,34.380966
-1313.024224,1000,38.966255
-2613.400521,1000,43.542337
64.324992,1000,48.136698
-1293.991832,1000,52.674299
-1365.93195,1000,57.250777
-58.967353,1000,61.759382
-788.724117,1000,66.321898
349.181915,1000,70.913546
237.146901,1000,75.466153
-131.001842,1000,79.972455
169.090516,1000,84.508805
-388.558002,1000,89.090034
-2114.643161,1000,93.683498
-231.695932,1000,98.229396
-910.308373,1000,102.814453
-1671.307605,1000,107.381386
-3546.232359,1000,111.956086
-975.991807,1000,116.533556
-2545.750859,1000,121.117858
565.442837,1000,125.740516
-2185.205524,1000,130.317591
-425.262665,1000,134.837968
340.780573,1000,139.404151
-1443.092481,1000,143.978232
287.307564,1000,148.536503
364.038651,1000,153.030253
37.593849,1000,157.551428
504.339045,1000,162.110552
423.670316,1000,166.735741
-351.968466,1000,171.276106
535.122632,1000,175.785242
-367.547052,1000,180.332819
444.870198,1000,184.921275
-659.089856,1000,189.478578
301.167768,1000,194.02884
-198.005256,1000,198.590333
-750.678266,1000,203.204236
499.175752,1000,207.923165
263.207298,1000,212.502183
-285.630949,1000,217.035135
252.147782,1000,221.571293
586.452188,1000,226.108598
395.808886,1000,230.644159
570.346023,1000,235.171408
600.687493,1000,239.656467
435.08738,1000,244.215799
-216.100617,1000,248.754
712.955582,1000,253.330261
718.794842,1000,257.991966
658.856478,1000,262.519909
686.588061,1000,267.088653
533.734729,1000,271.853354
-694.660807,1000,276.402936
741.115628,1000,280.965796
639.881211,1000,285.583164
-336.054946,1000,290.149785
-136.352519,1000,294.742115
791.513918,1000,299.374674
764.365991,1000,303.960652
763.091264,1000,308.536723
627.918888,1000,313.085576
-1001.433366,1000,317.649994
322.645022,1000,322.249882
623.696002,1000,326.844889
-329.352574,1000,331.398014
-175.6275,1000,335.975559
-263.522553,1000,340.443313
-642.580698,1000,344.952513
-2569.346802,1000,349.522792
195.57463,1000,354.11149
596.25345,1000,358.721569
410.44407,1000,363.317029
651.837342,1000,367.91535
487.963185,1000,372.461415
528.951676,1000,377.018669
-80.480177,1000,381.600677
480.232788,1000,386.091181
701.214521,1000,390.649188
826.450848,1000,395.236566
868.803303,1000,399.827175
821.819605,1000,404.431285
865.224506,1000,409.044442
828.735911,1000,413.654139
740.700865,1000,418.208783
823.541148,1000,422.764868
756.848267,1000,427.431
823.570821,1000,431.989449
846.340794,1000,436.523223
-1342.981688,1000,441.093542
41.213596,1000,445.65781
-356.375801,1000,450.179729
870.557282,1000,454.739024
786.661644,1000,459.314365
744.793129,1000,463.879085
813.259245,1000,468.436358
875.69778,1000,472.994189
664.296659,1000,477.598337
203.92697,1000,482.134734
94.617702,1000,486.685529
521.979961,1000,491.242879
81.919911,1000,495.82401
702.692485,1000,500.364749
716.909107,1000,504.987583
526.109838,1000,509.538604
854.485393,1000,514.068294
860.501548,1000,518.639982
755.321868,1000,523.159403
631.550178,1000,527.73386
518.520871,1000,532.340136
402.563126,1000,536.902551
893.188062,1000,541.483142
682.589783,1000,546.013046
635.880976,1000,550.629245
673.234006,1000,555.194835
787.701262,1000,559.794331
623.850799,1000,564.335639
705.302096,1000,568.882897
802.680455,1000,573.487038
887.99287,1000,578.03306
861.999544,1000,582.654986
817.3748,1000,587.277399
750.471725,1000,591.796049
858.589959,1000,596.338852
794.86332,1000,600.90655
812.695782,1000,605.492932
856.612887,1000,610.075367
838.892081,1000,614.641402
891.87837,1000,619.22192
865.339865,1000,623.824665
824.426921,1000,628.43952
874.631599,1000,632.967312
582.394988,1000,637.473939
861.893136,1000,642.069869
563.559386,1000,646.627761
871.048352,1000,651.201019
730.140326,1000,655.745868
750.687945,1000,660.537581
802.040365,1000,665.239127
58.043832,1000,669.835016
876.747099,1000,674.374579
784.975566,1000,678.938484
810.046326,1000,683.578362
856.384479,1000,688.164173
636.020335,1000,692.764481
808.160679,1000,697.584233
838.546206,1000,702.568264
489.346295,1000,707.164246
860.583837,1000,711.821219
508.012863,1000,716.402707
914.718511,1000,721.00054
758.878448,1000,725.596697
682.813862,1000,730.174072
812.809242,1000,734.816789
789.667903,1000,739.442285
837.482143,1000,744.029262
829.406049,1000,748.628394
847.638455,1000,753.228517
692.094715,1000,757.763042
842.392162,1000,762.327041
919.517852,1000,766.888952
879.220403,1000,771.444199
817.399108,1000,776.052067
720.533777,1000,780.641191
905.464417,1000,785.223088
820.36125,1000,789.806207
850.80533,1000,794.397475
894.556226,1000,798.999668
882.822744,1000,803.59449
737.665383,1000,808.132082
884.415113,1000,812.65234
751.001644,1000,817.201482
818.916485,1000,821.765169
880.659464,1000,826.360264
