#{"t_start": 1649850616.944025, "env_id": null}
r,l,t
-1004.344156,1000,2.897928
-983.752025,1000,3.94894
-1229.224904,1000,5.994682
-1113.510166,1000,7.024401
-654.599343,1000,9.074461
-819.519207,1000,10.171295
-884.973862,1000,12.211948
-1675.860773,1000,13.242953
-1211.069605,1000,15.308928
-460.438077,1000,16.338935
-900.584619,1000,18.383212
-707.141372,1000,19.412136
-778.1856,1000,21.445589
-986.869721,1000,22.480105
-456.491974,1000,24.522504
-858.301835,1000,25.563288
-582.671373,1000,27.67121
-891.920562,1000,28.724428
-1166.782616,1000,30.788004
-648.202825,1000,31.81851
-709.218577,1000,33.862992
-2397.676537,1000,34.894843
-1604.559992,1000,36.935964
-675.257264,1000,37.969484
-1626.479617,1000,40.013844
-484.98956,1000,41.049323
-1489.034247,1000,43.096828
-694.326305,1000,44.132627
-501.806119,1000,46.181343
-738.768919,1000,47.218707
-664.34607,1000,49.326751
-1279.285676,1000,50.360564
-586.261517,1000,52.401474
-1291.572806,1000,53.435303
-943.855672,1000,55.475772
-2073.838356,1000,56.510161
-558.242043,1000,58.551264
-689.759005,1000,59.588233
-523.370388,1000,61.685043
-624.975425,1000,62.854012
-2718.757014,1000,65.151704
-766.891052,1000,66.228578
-2146.238577,1000,67.336017
-1181.65845,1000,69.442368
-924.998822,1000,70.477933
-2293.08035,1000,72.532574
-897.437289,1000,73.569159
-2187.068181,1000,75.624932
-660.931738,1000,76.661151
-983.536205,1000,78.706813
-1935.028917,1000,79.748013
-1167.238506,1000,81.822493
-654.41096,1000,82.891747
-935.022918,1000,84.958491
-1140.10367,1000,85.988586
-282.958566,1000,88.04095
-1150.558072,1000,89.074825
-411.779305,1000,91.110898
-1763.325364,1000,92.144151
-2586.610308,1000,94.196124
-1162.98986,1000,95.234294
-748.362919,1000,97.272761
-749.070504,1000,98.303101
-1228.094093,1000,100.347229
-881.306407,1000,101.376468
-372.159711,1000,103.421268
-831.95193,1000,104.45013
-1642.867371,1000,106.490978
-639.852408,1000,107.520371
-321.717653,1000,109.564694
-1266.181537,1000,110.602119
-334.3292,1000,112.643288
-527.214,1000,113.684512
-2411.299404,1000,115.756506
-1388.242066,1000,116.812048
-386.288117,1000,118.867367
-371.234047,1000,119.898717
-1642.899884,1000,121.910775
-331.324089,1000,122.945877
-1935.51386,1000,124.971454
-354.00625,1000,126.004568
-178.094019,1000,128.022735
-1717.870393,1000,129.06481
-870.454958,1000,131.104539
-352.432896,1000,132.14044
-636.658127,1000,133.185198
-303.171266,1000,135.231741
-244.968626,1000,136.267294
-259.381424,1000,138.318771
-2124.473505,1000,139.362987
-1253.461353,1000,141.421834
-334.269532,1000,142.458197
-1134.379271,1000,144.50639
-380.426084,1000,145.541287
-321.859986,1000,147.619068
-1388.762974,1000,148.672397
-547.459496,1000,150.731032
-1006.612829,1000,151.772652
-662.144077,1000,153.827252
-2095.77561,1000,154.864034
-183.605983,1000,156.906231
-1058.432809,1000,157.931637
-1064.595898,1000,159.99096
-1649.151188,1000,161.040559
-415.355821,1000,163.111644
-664.035329,1000,164.163742
-318.367862,1000,166.294475
-2769.416943,1000,167.426156
-434.905963,1000,169.580189
-125.637196,1000,170.626115
-723.413966,1000,172.6972
-212.174895,1000,173.748955
-570.605172,1000,175.830011
-401.779974,1000,176.880536
-180.698058,1000,178.948231
-3132.739522,1000,179.998402
