#{"t_start": 1650151920.5672588, "env_id": null}
r,l,t
-155.619824,1000,2.681101
-1121.662838,1000,7.334653
-882.362043,1000,11.937012
-961.646959,1000,16.547792
-879.717202,1000,21.174391
-1497.787474,1000,25.912428
-2221.223717,1000,30.541836
-1109.310549,1000,35.224965
-1368.848393,1000,39.84634
-2299.913261,1000,44.524507
-1216.94231,1000,49.225321
-957.030359,1000,53.853015
-1036.863158,1000,58.518944
-1130.430655,1000,63.159388
-1580.420773,1000,67.778468
-1300.672938,1000,72.455958
-1275.86569,1000,77.172255
-1332.407248,1000,81.787532
-2951.778476,1000,86.461039
-1782.86781,1000,91.033473
-1892.941993,1000,95.587976
-2093.036122,1000,100.19703
-1643.424259,1000,104.825606
-1559.800476,1000,109.434556
-1321.427209,1000,114.093032
-1043.98516,1000,118.7232
-1836.867055,1000,123.403879
-2263.920528,1000,128.037398
-1083.322504,1000,132.63159
-1491.834482,1000,137.208498
-3320.332347,1000,141.839069
-1507.533613,1000,146.495875
-1298.776222,1000,151.196645
-1491.999438,1000,155.962392
-1069.587621,1000,160.667007
-1291.274057,1000,165.361506
-1476.134097,1000,170.121925
-1362.705651,1000,174.723258
-1101.676135,1000,179.272373
-864.873083,1000,183.875989
-1017.827941,1000,188.475419
-1091.380479,1000,193.096637
-1103.345236,1000,197.686766
-963.665208,1000,202.268557
-862.854559,1000,207.039355
-721.792709,1000,211.695524
-605.023604,1000,216.385867
-337.248755,1000,221.137379
-509.331437,1000,225.848551
153.880448,1000,230.503524
-46.595093,1000,235.149937
-90.849302,1000,239.815727
-788.634176,1000,244.550451
-315.801628,1000,249.183354
-218.510062,1000,253.910218
-48.289054,1000,258.57304
-327.723321,1000,263.21686
-176.009975,1000,267.99923
-259.896318,1000,272.73437
144.115973,1000,277.345017
-153.852118,1000,281.960528
-77.281823,1000,286.607916
-134.687727,1000,291.310575
223.763543,1000,295.925608
-407.585466,1000,300.550608
9.608956,1000,305.268723
-78.498643,1000,309.909057
215.297179,1000,314.71627
357.70751,1000,319.388631
-43.235991,1000,324.020899
97.913951,1000,328.661364
211.592946,1000,333.251965
-145.484553,1000,337.940151
234.775884,1000,342.560345
-112.522828,1000,347.241622
-121.927532,1000,351.923579
130.151327,1000,356.597915
19.175272,1000,361.276186
254.686633,1000,365.955411
-110.591643,1000,370.598176
89.593201,1000,375.25801
136.937945,1000,379.926122
261.618136,1000,384.614631
199.514088,1000,389.308441
335.653967,1000,393.924642
430.56309,1000,398.543977
372.518335,1000,403.241836
138.915016,1000,407.861268
422.924345,1000,412.613946
245.625902,1000,417.252745
420.565564,1000,421.993857
357.136073,1000,426.661953
-568.165116,1000,431.304287
226.298546,1000,435.962312
232.347287,1000,440.611846
353.486189,1000,445.337311
304.624272,1000,449.98063
281.262936,1000,454.592788
-90.777723,1000,459.277157
514.327075,1000,463.914597
432.558459,1000,468.628885
-1071.614166,1000,473.278215
140.564006,1000,477.88747
520.183219,1000,482.691686
229.566711,1000,487.378148
428.031253,1000,492.070379
150.33764,1000,496.707321
-73.77017,1000,501.369661
346.535548,1000,505.970229
403.836985,1000,510.617992
377.344179,1000,515.290527
62.976537,1000,519.965249
357.04675,1000,524.59867
495.587546,1000,529.271154
385.832764,1000,533.93662
462.604641,1000,538.548573
416.728854,1000,543.16856
479.558507,1000,547.835897
398.762662,1000,552.431397
444.771565,1000,557.067457
44.068422,1000,561.710699
515.544312,1000,566.328548
244.355489,1000,570.949634
516.342999,1000,575.575966
382.981497,1000,580.314585
288.280537,1000,584.987199
270.375883,1000,589.652519
297.255981,1000,594.277606
468.69807,1000,598.987723
453.452765,1000,603.670076
308.548881,1000,608.336078
350.996202,1000,612.961458
183.869404,1000,617.58057
522.408961,1000,622.243744
409.880781,1000,626.915765
455.688339,1000,631.51623
410.420842,1000,636.130622
336.56031,1000,640.759789
357.401609,1000,645.485947
316.908439,1000,650.0915
493.556977,1000,654.761224
379.878471,1000,659.369141
370.028971,1000,663.970921
336.388921,1000,668.562611
425.842803,1000,673.175975
