#{"t_start": 1649832151.9169292, "env_id": null}
r,l,t
-1482.952231,1000,2.970877
-797.958939,1000,4.004666
-1579.091922,1000,6.0666
-1399.678149,1000,7.104419
-964.862199,1000,9.164135
-688.170207,1000,10.266667
-1800.92355,1000,12.328901
-1755.731948,1000,13.369011
-2350.133724,1000,15.42925
-1978.882692,1000,16.470292
-2543.081777,1000,18.52999
-1646.788909,1000,19.572528
-483.655226,1000,21.764807
-1364.172343,1000,22.822114
-482.737844,1000,24.912478
-1221.134672,1000,25.957591
-1362.889947,1000,28.030684
-1003.797367,1000,29.076566
-1206.648535,1000,31.14255
-601.35043,1000,32.188476
-1987.658044,1000,34.248251
-666.946239,1000,35.282302
-2046.950294,1000,37.329759
-1147.078465,1000,38.371081
-2360.595026,1000,40.41143
-1898.227557,1000,41.449541
-721.784944,1000,43.49088
-2053.541502,1000,44.526348
-1467.950092,1000,46.565896
-1284.002715,1000,47.597527
-1056.041591,1000,49.621806
-1354.782759,1000,50.64591
-1731.314821,1000,52.659966
-2254.341216,1000,53.679107
-1257.215518,1000,55.66557
-1411.389798,1000,56.688298
-3286.817678,1000,58.675172
-1700.412382,1000,59.69995
-1889.146966,1000,61.692313
-975.733239,1000,62.714935
-1443.197179,1000,64.732393
-1077.280155,1000,65.775138
-1109.418721,1000,66.819618
-418.732525,1000,68.888615
-2788.286604,1000,69.936801
-1956.045768,1000,72.007249
-1146.377066,1000,73.051278
-875.188548,1000,75.122663
-752.983713,1000,76.170421
-1251.590415,1000,78.242734
-864.022805,1000,79.291382
-1320.707358,1000,81.377619
-1137.707074,1000,82.420036
-731.312633,1000,84.490103
-627.742529,1000,85.537396
-530.62615,1000,87.593581
-658.341742,1000,88.647148
-736.774828,1000,90.722213
-1574.766746,1000,91.765268
-330.558337,1000,93.859436
-403.266531,1000,94.906802
-829.24739,1000,96.982738
-1781.981381,1000,98.038528
-771.710378,1000,100.117426
-418.246144,1000,101.154511
-1695.490113,1000,103.22096
-351.025469,1000,104.273045
-409.226232,1000,106.349621
-285.800384,1000,107.400841
-2649.81758,1000,109.467419
-984.147018,1000,110.522692
-499.918902,1000,112.594729
-514.67738,1000,113.644716
-1413.679115,1000,115.717054
-658.448884,1000,116.769344
-1528.02271,1000,118.854159
-1279.970875,1000,119.910094
-1073.481776,1000,121.991951
-574.01844,1000,123.044362
-733.644204,1000,125.12346
-336.163259,1000,126.183049
-1926.614053,1000,128.257009
-1105.655922,1000,129.295677
-500.024539,1000,131.34201
-655.308352,1000,132.38084
-707.208531,1000,133.427267
-594.895083,1000,135.484957
-851.501367,1000,136.526445
-2451.755481,1000,138.572683
-2562.333575,1000,139.610492
-1188.369746,1000,141.677225
-1345.423907,1000,142.716182
-1674.979409,1000,144.794304
-1065.028125,1000,145.833835
-619.02181,1000,147.906773
-385.492345,1000,148.943585
-238.31318,1000,150.998178
-805.095748,1000,152.035056
-3183.328917,1000,154.090067
-822.356966,1000,155.124808
-1200.827905,1000,157.178041
-582.199687,1000,158.222379
-1607.68156,1000,160.27725
-2873.693767,1000,161.318901
-720.778188,1000,163.364611
-2862.253216,1000,164.411035
-1880.407015,1000,166.467189
-321.438933,1000,167.50779
-959.633583,1000,169.555626
-499.997363,1000,170.594434
-692.199635,1000,172.647647
-1027.16926,1000,173.685072
-1410.408482,1000,175.74103
-1018.703953,1000,176.780036
-1371.697264,1000,178.83975
-487.674183,1000,179.880394
-611.41538,1000,181.919644
-3447.766677,1000,182.95928
-673.294147,1000,185.003349
-825.509034,1000,186.039255
-424.109439,1000,188.128325
-973.334476,1000,189.171179
-285.907822,1000,191.221258
-1813.273148,1000,192.261271
-203.709414,1000,194.306424
-462.455627,1000,195.352787
-2453.825851,1000,197.503151
-2794.050656,1000,198.669676
-956.796044,1000,199.83068
-990.92644,1000,202.015673
-1544.974074,1000,203.059922
-1291.840321,1000,205.098398
-715.156162,1000,206.140597
-811.690155,1000,208.206548
-952.540624,1000,209.245043
-981.588664,1000,211.309144
-1198.178304,1000,212.355655
-1440.010281,1000,214.412458
-226.874114,1000,215.453155
-1266.475878,1000,217.515522
-1815.769484,1000,218.56471
-1707.590526,1000,220.633628
-1247.882183,1000,221.676319
-1961.080813,1000,223.731673
-2836.002848,1000,224.775018
-549.920485,1000,226.85842
-1072.442329,1000,227.897911
-269.14773,1000,230.021829
-1276.232794,1000,231.072646
-950.545537,1000,233.1371
-725.462659,1000,234.185942
-970.192316,1000,236.263212
-2497.649128,1000,237.313273
-988.869476,1000,239.447104
-2252.400868,1000,240.624067
-833.256414,1000,242.840383
-2731.228892,1000,244.021932
-1429.843443,1000,246.319713
-1164.19387,1000,247.399991
-604.248077,1000,249.702576
-2165.893606,1000,250.888726
-1693.490486,1000,253.074312
-519.037145,1000,254.131975
-1105.569066,1000,256.197143
-497.696057,1000,257.249607
-2190.303623,1000,259.318998
-926.02154,1000,260.370252
-839.734203,1000,262.436687
-1556.870324,1000,263.492378
-2375.963774,1000,265.568836
-1602.963914,1000,266.62308
-1136.880488,1000,267.67082
-1363.470909,1000,269.746876
-1039.88342,1000,270.797235
-355.098908,1000,272.862429
-1923.267334,1000,273.917163
-1696.447947,1000,275.959222
-727.877478,1000,276.995667
-631.235116,1000,279.078057
-583.550677,1000,280.118641
-348.947584,1000,282.17735
-2107.09536,1000,283.22826
-1914.471193,1000,285.301026
-1333.870737,1000,286.352103
-303.031402,1000,288.429954
-554.819869,1000,289.48373
-923.250621,1000,291.577876
-2249.72492,1000,292.638668
-1487.388231,1000,294.707843
-401.487369,1000,295.747578
-1470.901207,1000,297.806332
-636.726638,1000,298.84648
-160.131464,1000,300.896799
-737.780807,1000,301.933754
-647.607532,1000,303.976131
-857.096198,1000,305.014851
-1322.979784,1000,307.055828
-1681.430474,1000,308.098062
-587.489634,1000,310.14713
-1169.109948,1000,311.200059
-1728.609277,1000,313.271148
-1642.054085,1000,314.324333
-453.299184,1000,316.391249
-1197.005079,1000,317.448834
-1100.226752,1000,319.516364
-397.012322,1000,320.551537
-657.047188,1000,322.629989
-436.059103,1000,323.664187
-582.363812,1000,325.714608
-905.021875,1000,326.76299
-292.47224,1000,328.834407
-96.277395,1000,329.886268
-372.572209,1000,331.95672
-631.590057,1000,333.009257
-1259.111903,1000,334.061604
-1025.234247,1000,336.146133
-697.349821,1000,337.197222
-1220.452206,1000,339.295073
-1020.179316,1000,340.340853
-213.675186,1000,342.391718
-1433.129108,1000,343.434798
-111.562111,1000,345.531042
-284.060215,1000,346.565384
-13.007358,1000,348.605417
-334.105302,1000,349.646177
-158.494473,1000,351.704687
-167.770128,1000,352.735344
-458.73412,1000,354.791584
-843.120125,1000,355.846979
-175.185004,1000,357.927299
-382.140215,1000,358.990157
-37.060646,1000,361.065685
-88.97062,1000,362.117459
-349.326809,1000,364.192512
-400.010148,1000,365.246775
-76.512151,1000,367.324164
-2225.000959,1000,368.380454
40.988117,1000,370.460758
-464.775274,1000,371.519339
-168.876835,1000,373.590703
-1095.056871,1000,374.658325
72.48976,1000,376.733928
-179.204165,1000,377.786589
-59.935437,1000,379.863053
35.112866,1000,380.914554
-225.522156,1000,382.999618
33.967238,1000,384.052604
114.267333,1000,386.124717
35.408994,1000,387.175228
183.306862,1000,389.25118
-76.730166,1000,390.295535
-154.18393,1000,392.349475
63.940588,1000,393.404632
120.680239,1000,395.473857
-322.039823,1000,396.523982
-27.574874,1000,397.580438
127.646865,1000,399.638374
204.81586,1000,400.674485
-119.318739,1000,402.746013
77.658706,1000,403.776748
167.039701,1000,405.82035
66.691861,1000,406.848815
-499.316688,1000,408.884245
182.462034,1000,409.913363
-357.494797,1000,411.961686
6.58136,1000,413.000768
187.167965,1000,415.061179
-165.806268,1000,416.092722
190.288651,1000,418.140424
276.958574,1000,419.166787
93.242705,1000,421.197111
-79.480749,1000,422.221459
143.686754,1000,424.251338
173.791419,1000,425.277895
-31.810134,1000,427.311608
-272.385885,1000,428.348057
122.327354,1000,430.376607
149.122962,1000,431.403074
312.892806,1000,433.433686
197.324593,1000,434.462686
153.678959,1000,436.515857
182.525115,1000,437.547822
132.353748,1000,439.593796
259.377435,1000,440.621534
-4.060971,1000,442.651514
216.378782,1000,443.686471
127.260364,1000,445.711481
117.066032,1000,446.737877
321.213191,1000,448.770446
37.04438,1000,449.807384
-562.187347,1000,451.876953
113.378768,1000,452.921575
25.668475,1000,454.985338
321.209626,1000,456.035347
-128.923982,1000,458.099115
-442.95021,1000,459.156221
156.409916,1000,461.223139
-187.563706,1000,462.268397
-145.791727,1000,463.315767
-177.756478,1000,465.403035
196.630114,1000,466.463537
-91.716735,1000,468.517577
218.271327,1000,469.551588
-116.771084,1000,471.683891
210.938443,1000,472.731199
-18.927836,1000,474.824395
198.001366,1000,475.873629
159.940149,1000,477.945385
111.771478,1000,478.994022
228.170591,1000,481.074173
309.456306,1000,482.13256
115.504508,1000,484.203852
225.233998,1000,485.255007
229.818821,1000,487.326066
300.637626,1000,488.380268
417.733182,1000,490.467785
432.83646,1000,491.520262
448.806124,1000,493.58627
387.325472,1000,494.617897
291.136517,1000,496.667498
452.104139,1000,497.720873
307.870402,1000,499.785199
393.976618,1000,500.832697
204.168059,1000,502.909947
59.046207,1000,503.957885
380.341657,1000,506.030838
453.427055,1000,507.075904
349.816513,1000,509.142362
298.728861,1000,510.168246
356.76205,1000,512.190062
216.875404,1000,513.221513
32.478912,1000,515.258464
301.68633,1000,516.282046
394.805014,1000,518.309597
408.505635,1000,519.354962
268.464339,1000,521.428719
259.235528,1000,522.472678
370.043177,1000,524.542218
504.209701,1000,525.586854
365.889989,1000,527.644579
289.56305,1000,528.691376
374.494403,1000,529.728982
339.21617,1000,531.779031
435.699221,1000,532.817166
436.76646,1000,534.878079
101.905704,1000,535.925028
384.491775,1000,537.971756
233.485647,1000,539.008062
434.9529,1000,541.05128
385.681448,1000,542.085903
304.422962,1000,544.134795
617.43107,1000,545.165602
531.353038,1000,547.21613
582.616796,1000,548.254725
461.350792,1000,550.30179
539.144589,1000,551.347685
-36.835644,1000,553.393817
617.887318,1000,554.427935
411.223416,1000,556.47258
465.689535,1000,557.506556
680.672218,1000,559.558881
490.902268,1000,560.592243
607.406118,1000,562.637283
317.288013,1000,563.673719
382.891344,1000,565.726975
597.00794,1000,566.761643
-1132.81136,1000,568.858319
383.179439,1000,569.880195
461.03902,1000,571.904232
320.835234,1000,572.929714
189.877701,1000,574.966733
360.598209,1000,575.994039
401.012369,1000,578.063112
738.775055,1000,579.096862
406.919532,1000,581.182546
469.696029,1000,582.223746
406.378021,1000,584.267047
561.11986,1000,585.298922
403.788904,1000,587.345153
509.498816,1000,588.377911
344.995055,1000,590.44684
224.868241,1000,591.480414
638.768883,1000,593.616611
440.083992,1000,594.65137
472.53308,1000,595.691179
557.59161,1000,597.900796
76.039601,1000,598.937805
601.946471,1000,601.033979
423.980772,1000,602.061067
616.959357,1000,604.11928
402.104019,1000,605.157559
239.140306,1000,607.197901
430.273473,1000,608.226326
541.839233,1000,610.280898
663.137071,1000,611.303814
681.563854,1000,613.338298
616.510277,1000,614.376271
787.282508,1000,616.412694
682.612458,1000,617.439835
624.529664,1000,619.481328
291.491941,1000,620.525261
480.164643,1000,622.564731
726.594547,1000,623.597866
504.535828,1000,625.657921
673.642567,1000,626.697163
578.020124,1000,628.767378
724.980997,1000,629.811045
561.835973,1000,631.868466
567.271683,1000,632.91127
814.4911,1000,634.976182
809.678251,1000,636.03213
709.559116,1000,638.133621
713.462327,1000,639.184954
666.151959,1000,641.276429
718.97308,1000,642.324696
712.151899,1000,644.438889
814.270453,1000,645.485876
791.894026,1000,647.557818
790.24473,1000,648.605134
857.995297,1000,650.673201
738.510295,1000,651.723696
743.295486,1000,653.788625
843.400445,1000,654.836538
738.640063,1000,656.910087
826.058852,1000,657.95269
750.483653,1000,660.054785
850.230312,1000,661.101008
871.979834,1000,662.146114
869.159932,1000,664.209253
807.848407,1000,665.25051
866.03566,1000,667.330962
852.214629,1000,668.374184
890.171876,1000,670.428664
871.661805,1000,671.472746
850.607635,1000,673.534869
850.262483,1000,674.588697
954.994056,1000,676.648726
838.919042,1000,677.689607
913.270499,1000,679.899778
899.056177,1000,680.943396
615.629233,1000,683.059147
957.479335,1000,684.102122
811.1975,1000,686.180142
895.183732,1000,687.225146
973.325286,1000,689.291744
953.8182,1000,690.342533
823.671735,1000,692.409644
820.940422,1000,693.458476
972.463811,1000,695.531215
956.455773,1000,696.554775
926.182603,1000,698.638226
896.235246,1000,699.673075
999.4962,1000,701.716003
994.46431,1000,702.74738
1018.000483,1000,704.786796
722.606704,1000,705.823603
908.714131,1000,707.859028
1042.020874,1000,708.883219
963.069343,1000,710.904047
971.715098,1000,711.93081
891.477779,1000,713.976874
807.814478,1000,715.012032
1030.629636,1000,717.05218
991.488674,1000,718.080768
910.675542,1000,720.111461
1013.563467,1000,721.14335
1076.504881,1000,723.173545
1014.393589,1000,724.203607
905.285342,1000,726.281196
1069.805566,1000,727.351308
952.862769,1000,728.523934
1021.067926,1000,730.610868
1057.747485,1000,731.649325
913.551008,1000,733.704876
630.976266,1000,734.750421
1075.501322,1000,736.814721
1062.574311,1000,737.852452
1011.82265,1000,739.910946
1069.652354,1000,740.953393
1096.816601,1000,742.983738
1060.540389,1000,744.017565
1051.871229,1000,746.035106
1076.426093,1000,747.052952
1109.567279,1000,749.074384
1065.10338,1000,750.092321
1101.919618,1000,752.134383
1198.214846,1000,753.165314
1150.097161,1000,755.20754
1219.053353,1000,756.236166
1161.341074,1000,758.269125
1032.906075,1000,759.302686
1146.746323,1000,761.33907
1069.158558,1000,762.372422
1118.412682,1000,764.406145
1179.514651,1000,765.439282
1002.761251,1000,767.473887
1076.023447,1000,768.501837
755.09191,1000,770.556189
1170.482229,1000,771.594839
1101.21225,1000,773.652709
1112.546488,1000,774.702288
1128.045688,1000,776.763459
1040.693106,1000,777.807374
1064.56906,1000,779.872176
1026.210928,1000,780.9187
1078.753848,1000,782.98738
1206.033521,1000,784.022591
1094.917349,1000,786.083488
1266.873595,1000,787.110488
1049.240865,1000,789.190465
1103.134037,1000,790.248833
1165.092536,1000,791.2978
1164.800151,1000,793.352353
1178.270806,1000,794.381994
1153.32601,1000,796.430883
1157.311694,1000,797.478936
1044.308471,1000,799.530199
1173.394952,1000,800.568766
1260.192742,1000,802.651493
1172.829425,1000,803.695925
1063.803584,1000,805.76913
1163.521361,1000,806.810473
1171.539505,1000,808.877179
1326.760606,1000,809.916749
1128.481883,1000,811.960858
1161.508784,1000,813.00228
1302.455044,1000,815.037965
1253.162358,1000,816.066553
1310.356563,1000,818.127267
1269.035562,1000,819.161723
1297.246214,1000,821.207738
1337.168262,1000,822.236008
1275.803472,1000,824.280521
1338.300699,1000,825.309176
1266.781251,1000,827.388042
1324.392812,1000,828.419894
1240.6869,1000,830.514318
1273.124779,1000,831.549316
1337.818667,1000,833.592506
1332.619425,1000,834.626413
1312.203705,1000,836.680691
1350.521266,1000,837.712448
1331.956409,1000,839.810776
1367.508688,1000,840.836498
1349.963457,1000,842.868305
1372.449096,1000,843.900391
1402.790788,1000,845.922633
1343.163625,1000,846.947196
1428.497847,1000,848.98727
1382.322507,1000,850.018643
1340.96749,1000,852.080424
1424.609568,1000,853.127121
1381.257086,1000,855.192567
1306.627952,1000,856.235846
1354.380721,1000,857.27804
1368.831937,1000,859.362281
1410.937968,1000,860.406528
1284.430415,1000,862.467242
1276.655478,1000,863.51061
1253.701352,1000,865.582894
1352.792346,1000,866.642563
1424.702772,1000,868.732671
1392.981401,1000,869.773194
1339.018958,1000,871.813007
1423.559838,1000,872.854403
1419.93746,1000,874.897316
1396.393337,1000,875.937421
1472.538712,1000,877.994195
1405.250969,1000,879.037657
1472.298192,1000,881.21743
1458.040095,1000,882.387882
1434.343004,1000,884.590475
1374.104611,1000,885.760173
