#{"t_start": 1649939352.5744543, "env_id": null}
r,l,t
-2401.102196,1000,2.958402
-950.646405,1000,3.984303
-685.075557,1000,6.005008
-1261.231666,1000,7.027187
-1643.407242,1000,9.071547
-725.044924,1000,10.159625
-1155.867743,1000,12.19243
-795.875151,1000,13.220866
-664.615498,1000,15.255665
-1023.907165,1000,16.282969
-893.636678,1000,18.326347
-1036.413182,1000,19.352
-949.789049,1000,21.387378
-1056.39176,1000,22.418561
-1370.592791,1000,24.460105
-2908.240551,1000,25.495983
-716.010715,1000,27.532434
-1049.344407,1000,28.568666
-1104.681404,1000,30.725931
-566.299443,1000,31.758455
-1039.120512,1000,33.844051
-655.902441,1000,34.882606
-1506.579418,1000,36.938338
-2561.156895,1000,37.987353
-946.094884,1000,40.034483
-2136.010257,1000,41.063628
-726.914623,1000,43.092938
-2082.914791,1000,44.116797
-1119.240051,1000,46.207518
-821.206887,1000,47.251496
-972.293864,1000,49.317265
-606.897943,1000,50.353049
-543.575624,1000,52.388857
-465.352716,1000,53.428164
-1689.222587,1000,55.461642
-2225.401287,1000,56.485194
-1528.090822,1000,58.506825
-882.964862,1000,59.565991
-1357.53053,1000,61.587428
-902.211113,1000,62.612046
-719.523728,1000,64.670988
-679.38897,1000,65.69496
-1285.137785,1000,66.717095
-806.728293,1000,68.741645
-2363.091176,1000,69.763628
-767.306378,1000,71.922656
-1196.690252,1000,72.964134
-664.135621,1000,75.106065
-465.020743,1000,76.126758
-471.598856,1000,78.166997
-648.675563,1000,79.210808
-914.576467,1000,81.247812
-1221.328951,1000,82.288552
-635.782279,1000,84.352543
-1345.415503,1000,85.394656
-557.26802,1000,87.49348
-1755.882401,1000,88.544844
-539.381748,1000,90.608978
-601.188016,1000,91.637271
-955.221045,1000,93.65966
-817.381604,1000,94.698702
-1077.849435,1000,96.793029
-1330.268481,1000,97.821471
-1182.652368,1000,99.84641
-2586.424526,1000,100.865739
-714.834058,1000,102.890484
-949.453168,1000,103.911693
-1862.852416,1000,105.939749
-1736.533379,1000,106.969009
-1200.129038,1000,109.007386
-1200.649631,1000,110.044174
-816.342352,1000,112.10551
-1688.125566,1000,113.133781
-777.35597,1000,115.212652
-712.521064,1000,116.251662
-915.086526,1000,118.312622
-678.450615,1000,119.343921
-1073.634998,1000,121.384464
-1405.447697,1000,122.410222
-537.539457,1000,124.485496
-1507.670817,1000,125.506132
-1003.486239,1000,127.522224
-952.089612,1000,128.552542
-754.556983,1000,130.578477
-1363.429788,1000,131.607242
-465.664672,1000,132.636317
-1618.937598,1000,134.697197
-945.581127,1000,135.73607
-1616.395005,1000,137.766124
-672.969043,1000,138.790716
-1123.647706,1000,140.85082
-829.13402,1000,141.896153
-996.536298,1000,143.94122
-969.449558,1000,144.973197
-607.667013,1000,147.023028
-1577.794333,1000,148.065393
-3322.1608,1000,150.160569
-488.906726,1000,151.236993
-2102.030774,1000,153.290868
-727.437767,1000,154.320547
-450.152497,1000,156.388193
-750.542575,1000,157.415601
-1124.715116,1000,159.486908
-843.809931,1000,160.515699
-846.925411,1000,162.564445
-843.254568,1000,163.598532
-2271.024131,1000,165.640474
-644.2046,1000,166.676344
-230.707238,1000,168.734507
-721.737488,1000,169.773852
-2643.544772,1000,171.818114
-1375.43146,1000,172.845686
-1864.105449,1000,174.905492
-522.323973,1000,175.953787
-1456.517472,1000,178.058746
-755.768306,1000,179.104379
-482.606622,1000,181.15677
-997.826499,1000,182.191783
-1255.603627,1000,184.258631
-766.0688,1000,185.305121
-459.88955,1000,187.374749
-628.12519,1000,188.401761
-571.739867,1000,190.4208
-1956.029396,1000,191.445992
-1729.844278,1000,193.480948
-863.377203,1000,194.530296
-264.269241,1000,196.591152
-344.025338,1000,197.636503
-332.129818,1000,198.686202
-1758.435285,1000,200.70286
-765.938353,1000,201.737016
-1258.065257,1000,203.820761
-358.143771,1000,204.861195
-882.385107,1000,206.94728
-2151.650227,1000,208.017107
-524.288381,1000,210.057336
-373.656262,1000,211.079424
-313.382289,1000,213.143266
-979.171515,1000,214.183342
-453.667368,1000,216.249962
-830.080994,1000,217.304694
-1522.603635,1000,219.338838
-679.35244,1000,220.368893
-758.118087,1000,222.418864
-342.391772,1000,223.460434
-1592.065052,1000,225.511553
-804.188129,1000,226.550656
-564.181665,1000,228.585381
-1545.144478,1000,229.622302
-1732.556381,1000,231.65545
-729.810608,1000,232.697931
-285.494121,1000,234.740243
-415.770101,1000,235.773259
-515.874494,1000,237.840763
-2458.271431,1000,238.872475
-583.250175,1000,240.911044
-759.749527,1000,241.936714
-1531.708207,1000,243.972319
-574.681994,1000,245.000817
-1373.309531,1000,247.03785
-981.881414,1000,248.072695
-646.635313,1000,250.099463
-2832.785221,1000,251.139803
-769.924729,1000,253.195687
-577.641951,1000,254.234686
-785.352799,1000,256.294882
-336.810175,1000,257.337702
-573.634017,1000,259.398575
-1998.035584,1000,260.423361
-1316.670085,1000,262.462553
-528.747688,1000,263.484494
-1371.553003,1000,264.50633
-594.000638,1000,266.565409
-1837.631181,1000,267.608091
-430.053336,1000,269.670078
-501.944554,1000,270.725164
-770.399333,1000,272.792593
-1430.152879,1000,273.837168
-780.683282,1000,275.903334
-2481.564779,1000,276.946811
-325.737832,1000,279.009189
-765.236841,1000,280.053866
-2790.635701,1000,282.101959
-2284.330775,1000,283.137097
-420.245482,1000,285.174461
-668.901248,1000,286.207995
-1656.677436,1000,288.254362
-339.374209,1000,289.282221
-1328.522672,1000,291.324107
-578.725708,1000,292.357806
-413.086437,1000,294.400681
-278.640555,1000,295.431398
-886.486286,1000,297.486512
-280.740197,1000,298.516847
-1581.069321,1000,300.557203
-374.840729,1000,301.595944
-145.879428,1000,303.666986
-222.444024,1000,304.741233
-2224.389181,1000,306.821751
-1214.866926,1000,307.858951
-1037.394145,1000,309.975068
-496.446022,1000,311.0313
-1596.463108,1000,313.085956
-427.046475,1000,314.127026
-618.92361,1000,316.253447
-430.151445,1000,317.296984
-1653.725597,1000,319.347959
-496.388315,1000,320.374573
-361.21477,1000,322.406133
-435.994667,1000,323.449917
-911.55342,1000,325.515356
-291.976626,1000,326.545694
-219.060508,1000,328.560934
-675.393669,1000,329.642436
-352.520888,1000,330.711461
-626.328167,1000,332.752029
-506.833864,1000,333.780883
-480.773983,1000,335.813261
-423.244425,1000,336.857108
-728.908778,1000,338.884373
-1934.718869,1000,339.946143
-411.144066,1000,341.993331
-1030.224067,1000,343.038316
-2377.938015,1000,345.136487
-1668.760855,1000,346.190735
-691.890665,1000,348.231235
-1244.639764,1000,349.261578
-835.820582,1000,351.30761
-676.53218,1000,352.348411
-2739.336921,1000,354.384913
-216.652045,1000,355.428358
33.885334,1000,357.465577
-841.440668,1000,358.554438
-821.925028,1000,360.624301
-871.919799,1000,361.663751
-1946.743955,1000,363.727013
-258.568234,1000,364.776287
-117.176617,1000,366.836696
-25.489687,1000,367.86137
-83.263377,1000,369.90133
-61.080174,1000,370.936327
-725.805161,1000,372.982948
-394.263224,1000,374.022116
-369.045527,1000,376.077934
-291.876092,1000,377.116581
-185.228239,1000,379.181252
-464.713609,1000,380.219694
-171.214692,1000,382.27509
-885.611555,1000,383.319149
-1273.815773,1000,385.407629
-2306.57211,1000,386.46098
-1135.984741,1000,388.539316
-1509.468486,1000,389.627628
-832.363321,1000,391.682669
-593.244966,1000,392.71675
-288.152497,1000,393.75681
-27.505896,1000,395.840938
-2300.037934,1000,396.887434
-393.006194,1000,398.951395
-631.869033,1000,399.995085
-1238.547772,1000,402.05657
-365.823703,1000,403.101627
-724.409265,1000,405.18609
-765.279792,1000,406.233195
-394.037644,1000,408.322159
-963.924641,1000,409.374899
-2006.628313,1000,411.499687
-154.779048,1000,412.540915
-116.047052,1000,414.611783
-640.883564,1000,415.652447
-1041.68995,1000,417.716883
-3036.699781,1000,418.759827
-502.64239,1000,420.821935
-1104.227252,1000,421.864331
-143.203766,1000,423.920929
-415.106172,1000,424.968367
-66.346027,1000,427.006512
-2445.93618,1000,428.049428
-292.459401,1000,430.111521
-794.319048,1000,431.154992
-102.989932,1000,433.314306
-551.161985,1000,434.357888
-1555.584501,1000,436.41433
-661.253549,1000,437.458077
-117.307957,1000,439.549935
-115.829982,1000,440.588475
-1848.431278,1000,442.72985
-123.373086,1000,443.764437
-291.430459,1000,445.879497
-888.89834,1000,446.925741
-453.591161,1000,448.985344
-271.972407,1000,450.01637
-304.403547,1000,452.068764
-795.697364,1000,453.102552
-465.300897,1000,455.131764
-1088.288648,1000,456.214323
-53.201582,1000,458.299489
-812.806135,1000,459.344609
-1820.242446,1000,460.389825
-63.573262,1000,462.470232
-1165.083799,1000,463.528372
-96.175266,1000,465.72783
-2129.364561,1000,466.753151
-766.313077,1000,468.795973
-9.34143,1000,469.830061
-504.967164,1000,471.89992
-796.145501,1000,472.943918
-533.842094,1000,475.003186
-1033.08035,1000,476.047435
