#{"t_start": 1650185724.250646, "env_id": null}
r,l,t
-767.292562,1000,2.912882
-1099.832649,1000,3.985138
-2719.528425,1000,6.099818
-1563.244194,1000,7.183988
-1594.943279,1000,9.304117
-931.818732,1000,10.405261
-637.927233,1000,12.537928
-1167.879917,1000,13.605782
-1457.498332,1000,15.728154
-806.490639,1000,16.800754
-2472.77825,1000,18.931042
-1250.472948,1000,20.00395
-1158.209775,1000,22.116383
-883.390498,1000,23.193073
-1282.99303,1000,25.280924
-1034.266483,1000,26.345681
-926.140571,1000,28.468178
-877.808938,1000,29.537016
-1976.571065,1000,31.642909
-1951.399709,1000,32.707695
-532.513418,1000,34.81498
-1892.323556,1000,35.876588
-914.370915,1000,37.987149
-494.220736,1000,39.072201
-1045.939916,1000,41.165248
-1983.667049,1000,42.226683
-1316.120622,1000,44.382458
-988.878468,1000,45.447401
-923.197205,1000,47.558889
-1035.602633,1000,48.647097
-1039.223958,1000,50.77969
-996.428829,1000,51.86624
-693.242658,1000,53.958489
-2818.886848,1000,55.015243
-672.477686,1000,57.106297
-662.006472,1000,58.179506
-686.341736,1000,60.284401
-959.882897,1000,61.353079
-460.909055,1000,63.560482
-603.567802,1000,64.630488
-878.068268,1000,66.796728
-981.468546,1000,67.882477
-940.883088,1000,68.956639
-1325.953384,1000,71.072665
-793.068096,1000,72.141731
-1889.957665,1000,74.220637
-640.250006,1000,75.303367
-1028.881003,1000,77.415516
-537.247453,1000,78.481416
-1025.287144,1000,80.582668
-767.473122,1000,81.668182
-1570.055091,1000,83.812357
-807.04965,1000,84.889419
-604.987406,1000,87.002857
-749.365227,1000,88.080972
-596.875361,1000,90.231558
-1122.554326,1000,91.312651
-379.478299,1000,93.427192
-1814.225746,1000,94.479428
-755.671742,1000,96.556695
-1417.871785,1000,97.653014
-2346.542184,1000,99.751304
-1183.96359,1000,100.803413
-798.651185,1000,102.925988
-580.986678,1000,103.978746
-1516.481579,1000,106.060845
-845.617806,1000,107.123182
-1444.558631,1000,109.22642
-1867.882465,1000,110.293576
-1593.198381,1000,112.400376
-1280.908341,1000,113.459456
-1296.580922,1000,115.545969
-877.723945,1000,116.611011
-1265.276306,1000,118.722051
-719.381933,1000,119.858247
-1759.436266,1000,122.00693
-1728.548453,1000,123.071612
-804.56676,1000,125.162679
-1592.610659,1000,126.226991
-402.943971,1000,128.323568
-656.478254,1000,129.408813
-851.79118,1000,131.532342
-1293.745885,1000,132.609315
-1216.313405,1000,134.731407
-1207.389552,1000,135.805225
-579.346092,1000,136.881538
-1089.108755,1000,139.016682
-399.721959,1000,140.089638
-910.786025,1000,142.199738
-688.441733,1000,143.28478
-1759.868429,1000,145.406567
-523.251521,1000,146.478018
-2037.159626,1000,148.606219
-733.107778,1000,149.681399
-1063.729178,1000,151.854556
-1498.578688,1000,152.938321
