#{"t_start": 1650166604.0107474, "env_id": null}
r,l,t
-2401.102196,1000,2.904531
-737.117205,1000,3.977434
-762.957667,1000,6.067194
-493.866124,1000,7.11344
-1595.650116,1000,9.190434
-1688.588132,1000,10.33445
-860.977804,1000,12.447078
-660.230253,1000,13.508222
-480.113924,1000,15.648797
-1266.597935,1000,16.725363
-654.514981,1000,18.857972
-2574.088785,1000,19.935045
-716.17543,1000,22.071028
-1717.266581,1000,23.118309
-1270.813985,1000,25.243509
-1001.107519,1000,26.31038
-517.006238,1000,28.438331
-659.450547,1000,29.510823
-485.203103,1000,31.622407
-346.59336,1000,32.687936
-2200.261069,1000,34.816334
-1375.121408,1000,35.900866
-791.528952,1000,38.012644
-2085.018815,1000,39.080096
-757.667485,1000,41.252561
-1100.85792,1000,42.317457
-950.974249,1000,44.463467
-1470.495427,1000,45.543078
-664.292672,1000,47.658096
-471.765021,1000,48.750302
-496.97771,1000,50.871104
-509.019709,1000,51.93685
-527.369583,1000,54.160369
-2230.104077,1000,55.223239
-1914.501414,1000,57.317762
-1225.361855,1000,58.390049
-685.352967,1000,60.497235
-407.614829,1000,61.562383
-1417.404125,1000,63.640909
-884.115517,1000,64.70568
-1355.543666,1000,66.771566
-584.079608,1000,67.831504
-1271.357054,1000,68.902019
-2205.631169,1000,71.001316
-637.372522,1000,72.061839
-1915.62769,1000,74.169327
-539.594168,1000,75.242748
-730.478684,1000,77.371324
-1878.887571,1000,78.440063
-755.133289,1000,80.550248
-956.580925,1000,81.623287
-571.762436,1000,83.715185
-470.505043,1000,84.795555
-3311.852896,1000,86.944164
-1155.362779,1000,88.02186
-1561.53448,1000,90.121224
-718.408109,1000,91.182757
-1483.985149,1000,93.284777
-2162.717656,1000,94.360516
-541.307459,1000,96.472662
-1373.45842,1000,97.545654
-1091.577972,1000,99.68814
-1189.842704,1000,100.83227
-741.415204,1000,102.932125
-951.27163,1000,104.006315
-1135.664279,1000,106.142074
-591.801468,1000,107.220229
-1314.921641,1000,109.364157
-602.218301,1000,110.43764
-1025.770559,1000,112.596471
-1203.232291,1000,113.684215
-1224.435908,1000,115.80739
-510.639722,1000,116.887684
-2082.776899,1000,118.995974
-859.978303,1000,120.055264
-2245.11668,1000,122.18697
-1981.528595,1000,123.262754
-1323.795064,1000,125.36276
-441.228473,1000,126.428371
-535.566863,1000,128.563685
-368.622558,1000,129.636367
-893.828227,1000,131.772191
-640.927219,1000,132.836363
-3390.665599,1000,134.95725
-2764.717709,1000,136.047688
-598.731202,1000,137.125574
-786.96896,1000,139.408988
-471.826382,1000,140.482055
-725.662298,1000,142.634742
-640.988055,1000,143.721531
-1970.707827,1000,145.83215
-1364.455949,1000,146.890696
-2106.429887,1000,148.997899
-868.503551,1000,150.060486
-444.391311,1000,152.181693
-1200.157744,1000,153.269135
-894.212255,1000,155.359599
-779.488018,1000,156.42514
-526.573167,1000,158.536185
-681.037131,1000,159.604058
-2255.933376,1000,161.69693
-1744.950444,1000,162.744761
-1007.32435,1000,164.891976
-826.514406,1000,165.960682
-2272.056398,1000,168.0619
-1756.30254,1000,169.143073
-1057.305587,1000,171.262879
-1556.167391,1000,172.324786
-1005.4142,1000,174.428519
-1303.50332,1000,175.509721
-820.091605,1000,177.664632
-2760.58509,1000,178.715753
-968.492194,1000,180.804881
-1880.137848,1000,181.865114
-922.295954,1000,183.956629
-1776.910196,1000,185.037464
-877.966441,1000,187.169164
-1260.670766,1000,188.244948
-683.862569,1000,190.396821
-558.307376,1000,191.496829
-739.975469,1000,193.629998
-410.643102,1000,194.695421
-1846.87657,1000,196.800035
-396.316749,1000,197.873914
-841.988917,1000,199.973477
-974.316849,1000,201.046051
-951.918445,1000,203.149583
-1122.918191,1000,204.213053
-2119.085836,1000,205.283877
-758.665113,1000,207.424073
-669.310153,1000,208.487447
-2880.44321,1000,210.60259
-1592.061253,1000,211.678172
-408.174496,1000,213.810178
-1640.99078,1000,214.878106
-1798.815807,1000,216.998293
-823.975249,1000,218.053393
-2783.906446,1000,220.14431
-1641.906472,1000,221.20679
-1058.280176,1000,223.333069
-420.268535,1000,224.419836
-2061.802333,1000,226.568999
-455.813766,1000,227.705826
-531.804963,1000,229.815559
-673.583339,1000,230.879844
-2473.124629,1000,232.978792
-1684.997067,1000,234.047673
-937.187866,1000,236.139832
-1740.749189,1000,237.218026
-802.32667,1000,239.3472
-1213.783824,1000,240.413564
-834.969608,1000,242.523495
-1082.516032,1000,243.586265
-899.536964,1000,245.718626
-423.663453,1000,246.783616
-375.588445,1000,248.908106
-474.381519,1000,249.973539
-1702.996801,1000,252.134982
-962.546029,1000,253.192711
-461.096142,1000,255.401186
-2122.607541,1000,256.487289
-474.686673,1000,258.626897
-1572.020788,1000,259.695489
-1937.288406,1000,261.81591
-444.299628,1000,262.884617
-1034.381851,1000,265.010814
-562.272899,1000,266.086985
-2543.495965,1000,268.235476
-644.553004,1000,269.323474
-475.650678,1000,271.552857
-1716.271247,1000,272.63785
-853.20554,1000,273.696151
-862.12723,1000,275.889666
-549.996365,1000,276.955317
-729.14833,1000,279.077344
-1571.745305,1000,280.15097
-1489.146004,1000,282.338998
-1467.04501,1000,283.421964
-392.185902,1000,285.519929
-1608.397508,1000,286.585717
-293.419837,1000,288.689651
-2579.359862,1000,289.7553
-682.430628,1000,291.847301
-466.130341,1000,292.913853
-452.606715,1000,295.008694
-659.608726,1000,296.078611
-2119.236543,1000,298.182604
-1402.137784,1000,299.251825
-1452.564528,1000,301.354212
-1740.572034,1000,302.417109
-955.836338,1000,304.525345
-1864.115574,1000,305.602278
-433.036308,1000,307.717469
-1004.459329,1000,308.800776
-527.632564,1000,310.920989
-788.068675,1000,312.012075
-902.746804,1000,314.144486
-431.950765,1000,315.234509
-1505.218611,1000,317.358794
-1309.68624,1000,318.429362
-888.444136,1000,320.566131
-1893.342499,1000,321.636928
-2815.675697,1000,323.716894
-613.034794,1000,324.784337
-1526.020501,1000,326.915134
-335.14979,1000,327.995055
-704.761155,1000,330.096747
-2758.256881,1000,331.15638
-910.757932,1000,333.280903
-896.955899,1000,334.371048
-1843.683503,1000,336.503782
-842.391389,1000,337.590538
-396.922878,1000,339.807571
-1498.515021,1000,340.972661
-460.80449,1000,342.054926
-438.82502,1000,344.207808
-2939.322216,1000,345.292773
-750.659933,1000,347.517848
-370.760115,1000,348.673576
-1185.595508,1000,350.772525
-414.678824,1000,351.839677
-244.089539,1000,353.936865
-1047.166648,1000,355.007939
-456.348942,1000,357.118428
-1312.121929,1000,358.175388
-610.156157,1000,360.309552
-1212.369952,1000,361.377202
-781.983997,1000,363.613286
-704.418829,1000,364.698836
-658.711332,1000,366.844231
-782.106982,1000,367.934715
-795.58559,1000,370.059523
