#{"t_start": 1649981525.146897, "env_id": null}
r,l,t
-755.970542,1000,2.928389
-843.357703,1000,3.999967
-3071.939609,1000,6.115492
-992.675549,1000,7.173535
-2276.056207,1000,9.275683
-1696.573956,1000,10.404546
-764.91396,1000,12.507118
-1150.827452,1000,13.578993
-947.111651,1000,15.70285
-830.457124,1000,16.771201
-941.665271,1000,18.8894
-1259.903093,1000,19.942108
-2811.776965,1000,22.057629
-1275.799726,1000,23.130988
-577.290347,1000,25.247318
-2253.719963,1000,26.310427
-1859.698383,1000,28.453585
-1909.46738,1000,29.524603
-949.756561,1000,31.647041
-792.161301,1000,32.720128
-2027.801637,1000,34.833934
-1645.389058,1000,35.895141
-1273.173712,1000,37.994956
-1574.080968,1000,39.053925
-1012.094358,1000,41.15526
-547.88899,1000,42.215545
-1298.959358,1000,44.315717
-464.089833,1000,45.376508
-3169.567305,1000,47.641676
-850.981411,1000,48.778751
-762.086351,1000,51.011791
-980.557575,1000,52.107538
-3009.341299,1000,54.248921
-1347.712863,1000,55.31847
-1041.707357,1000,57.440768
-1847.791011,1000,58.493373
-962.537756,1000,60.591935
-496.557758,1000,61.659487
-439.380915,1000,63.786935
-565.070921,1000,64.861207
-361.057779,1000,66.968847
-300.250966,1000,68.037068
-1442.829827,1000,69.108518
-2301.198686,1000,71.203008
-439.854475,1000,72.262098
-1274.874757,1000,74.376812
-914.293082,1000,75.429634
-1281.792312,1000,77.522228
-1959.616588,1000,78.57983
-457.563526,1000,80.684657
-1752.224651,1000,81.755708
-638.713453,1000,83.855966
-389.719127,1000,84.916137
-684.501639,1000,87.055748
-835.964283,1000,88.116276
-1566.01563,1000,90.259306
-817.655453,1000,91.333047
-809.202794,1000,93.477736
-1909.256676,1000,94.551046
-1968.06836,1000,96.677815
-519.080236,1000,97.751644
-512.794927,1000,99.891947
-1511.114623,1000,100.953205
-261.321869,1000,103.056121
-866.893865,1000,104.113142
-810.703072,1000,106.224932
-489.208385,1000,107.284014
-752.093305,1000,109.399327
-564.569026,1000,110.460182
-2672.537084,1000,112.591293
-375.355576,1000,113.675667
-2183.76067,1000,115.82398
-640.970106,1000,116.887499
-1412.176801,1000,118.989633
-2283.640735,1000,120.047671
-483.975652,1000,122.154363
-2777.66157,1000,123.220417
-1874.048177,1000,125.356497
-534.307625,1000,126.424033
-849.265101,1000,128.564627
-1435.931649,1000,129.634613
-675.710075,1000,131.736711
-452.709103,1000,132.799061
-2351.316959,1000,134.898991
-1621.405944,1000,135.957847
-174.507531,1000,137.02171
-560.923966,1000,139.114114
-190.738779,1000,140.17664
-922.767015,1000,142.274748
-313.775531,1000,143.336996
-813.627937,1000,145.433616
-695.848812,1000,146.486784
-266.797297,1000,148.576148
-51.732503,1000,149.635353
-2062.160793,1000,151.748351
-699.57789,1000,152.820081
-322.659502,1000,154.916559
-1663.701568,1000,155.978
-1586.794282,1000,158.107546
-548.384602,1000,159.166714
-635.432761,1000,161.301773
-1226.317114,1000,162.357925
-937.864996,1000,164.46272
-157.972912,1000,165.529502
-83.162094,1000,167.643246
-40.788762,1000,168.722296
22.415797,1000,170.824467
-75.487729,1000,171.872212
-424.131351,1000,173.959563
-881.592834,1000,175.018289
-825.042613,1000,177.144229
-237.210923,1000,178.219861
-443.067273,1000,180.337817
-162.051111,1000,181.391948
8.339518,1000,183.508613
-300.369077,1000,184.573824
179.00553,1000,186.676425
-476.940503,1000,187.7336
-492.963259,1000,189.823315
-445.581706,1000,190.881872
-234.528474,1000,192.993959
171.288555,1000,194.059617
2.843922,1000,196.310671
6.988447,1000,197.443583
44.840146,1000,199.550145
68.051232,1000,200.61678
251.841159,1000,202.717458
299.53418,1000,203.775727
154.508588,1000,204.834681
233.825695,1000,206.947815
-631.455938,1000,208.018776
-190.928753,1000,210.112461
-24.105473,1000,211.173352
228.618346,1000,213.31191
154.952756,1000,214.386741
218.485948,1000,216.535291
125.324887,1000,217.602524
-204.596568,1000,219.707205
-110.236536,1000,220.773914
215.430778,1000,222.896971
-320.005441,1000,223.9803
269.93585,1000,226.236392
406.192689,1000,227.296175
129.042224,1000,229.408828
236.326589,1000,230.460125
-17.861231,1000,232.621364
427.500292,1000,233.734877
89.568707,1000,235.913677
322.039988,1000,236.987995
263.057666,1000,239.13426
407.043997,1000,240.216053
192.313895,1000,242.333602
89.089777,1000,243.400404
470.118314,1000,245.519978
196.080287,1000,246.603984
297.541883,1000,248.760448
345.952942,1000,249.822415
422.492838,1000,251.910181
76.236691,1000,252.958931
584.947406,1000,255.052841
429.693656,1000,256.132193
332.287154,1000,258.224545
454.371567,1000,259.284682
433.730066,1000,261.372652
276.632084,1000,262.430493
489.449275,1000,264.53692
578.734483,1000,265.613085
574.146035,1000,267.761086
472.572507,1000,268.83074
617.3181,1000,270.958687
532.366046,1000,272.040844
428.579897,1000,273.108459
576.293837,1000,275.212702
683.912835,1000,276.270532
667.464501,1000,278.344501
512.551812,1000,279.406061
686.156704,1000,281.478178
629.491992,1000,282.527344
712.839548,1000,284.785047
731.556795,1000,285.87852
650.396019,1000,288.007795
732.73049,1000,289.07716
486.42701,1000,291.195792
750.149684,1000,292.265699
748.988774,1000,294.374019
642.828608,1000,295.445213
575.707485,1000,297.581704
770.628692,1000,298.653882
812.462874,1000,300.778448
766.877598,1000,301.8502
729.217786,1000,303.996674
678.133756,1000,305.065211
594.092019,1000,307.205077
534.561952,1000,308.276651
648.001377,1000,310.383271
823.832301,1000,311.444884
761.062377,1000,313.50074
834.275652,1000,314.551023
760.976115,1000,316.676024
872.970275,1000,317.761619
878.626596,1000,319.9047
824.454945,1000,320.978328
709.200703,1000,323.101441
816.11938,1000,324.174393
816.003951,1000,326.292328
840.911276,1000,327.370816
708.156772,1000,329.542368
792.98432,1000,330.683416
914.490856,1000,332.942118
813.935428,1000,334.138087
744.804604,1000,336.375393
793.356027,1000,337.442183
912.301406,1000,339.518647
944.049746,1000,340.568243
953.999116,1000,341.622824
901.957698,1000,343.722455
985.093729,1000,344.78938
916.005893,1000,346.900277
883.139947,1000,347.96956
927.835821,1000,350.088966
979.262638,1000,351.165023
942.92208,1000,353.278183
926.083877,1000,354.345574
990.455359,1000,356.527756
905.289539,1000,357.597461
991.011576,1000,359.818541
986.023839,1000,360.986495
1051.706816,1000,363.107367
1007.11939,1000,364.176873
992.512575,1000,366.318018
1037.907981,1000,367.39778
969.301047,1000,369.590187
1057.500263,1000,370.768831
1014.378636,1000,372.989126
1088.062209,1000,374.045428
1059.702626,1000,376.175918
1086.136215,1000,377.249738
1002.920189,1000,379.364804
1002.120633,1000,380.470535
1082.16005,1000,382.568441
1079.790865,1000,383.637798
1056.037989,1000,385.754628
1129.262914,1000,386.812653
1080.900206,1000,388.916002
1147.419956,1000,389.970446
1094.17374,1000,392.08794
1106.970754,1000,393.160715
1086.930333,1000,395.29775
1188.121251,1000,396.376207
1036.271572,1000,398.489717
1147.52207,1000,399.569244
1169.185999,1000,401.676499
1181.182497,1000,402.737976
1132.08345,1000,404.838943
1163.152779,1000,405.898225
1164.829978,1000,406.969706
1164.949319,1000,409.118618
1162.385799,1000,410.185555
1135.890733,1000,412.291617
1196.568475,1000,413.352237
1204.709349,1000,415.502328
1196.798717,1000,416.559257
1193.069188,1000,418.687173
1211.195778,1000,419.780753
1281.833928,1000,422.048152
1171.300399,1000,423.247007
1265.445939,1000,425.402701
1278.297617,1000,426.482512
1250.051593,1000,428.624679
1223.70785,1000,429.693764
1287.110742,1000,431.793388
1271.756722,1000,432.948521
1269.971763,1000,435.095232
1246.340449,1000,436.153563
1271.629012,1000,438.272891
1265.99879,1000,439.359092
1324.98067,1000,441.592585
1324.769185,1000,442.651325
1327.114472,1000,444.748649
1307.085418,1000,445.80976
1320.863902,1000,447.994388
1309.853904,1000,449.05843
1358.685629,1000,451.186325
1344.826729,1000,452.235537
1392.000751,1000,454.350573
1331.456363,1000,455.435442
1342.739587,1000,457.566776
1424.40324,1000,458.61902
1358.427385,1000,460.702107
1394.685766,1000,461.75249
1363.005707,1000,463.860023
1354.568069,1000,464.914344
1404.861263,1000,467.036179
1424.466977,1000,468.108653
1385.0123,1000,470.239
1400.93755,1000,471.322559
1478.22962,1000,473.442497
1447.883894,1000,474.491084
1442.512955,1000,475.54028
1421.522322,1000,477.623531
1439.00986,1000,478.688629
1443.45786,1000,480.810139
1473.228684,1000,481.886542
1460.32113,1000,484.017073
1484.29308,1000,485.070536
1481.197538,1000,487.172016
1453.648138,1000,488.229126
1496.267342,1000,490.332553
1449.678974,1000,491.392744
1457.281378,1000,493.495027
1503.456021,1000,494.562672
1489.019719,1000,496.656664
1490.294823,1000,497.71624
1488.282745,1000,499.823195
1526.693152,1000,500.884161
1508.766391,1000,502.986156
1510.461374,1000,504.039442
1526.200028,1000,506.171173
1544.008268,1000,507.232671
1539.824238,1000,509.361716
1571.8306,1000,510.447657
1548.874946,1000,512.581125
1553.622089,1000,513.654329
1604.444418,1000,515.779233
1503.184467,1000,516.850059
1589.880996,1000,518.984515
1479.249628,1000,520.037381
1580.888779,1000,522.129814
1558.716923,1000,523.190219
1578.14574,1000,525.299399
1570.110696,1000,526.380555
1588.027005,1000,528.502005
1598.388499,1000,529.555806
1593.033368,1000,531.721186
1598.063183,1000,532.791661
1565.407809,1000,534.910935
1607.310341,1000,535.967513
1606.191028,1000,538.104275
1616.040332,1000,539.180427
1640.041769,1000,541.346065
1647.867607,1000,542.43298
1619.300798,1000,543.507205
1616.836083,1000,545.615752
1675.098988,1000,546.678442
1642.75127,1000,548.813832
1638.946624,1000,549.888098
1665.044717,1000,552.009256
1674.039353,1000,553.081729
1651.23351,1000,555.216163
1675.479061,1000,556.280431
1645.982641,1000,558.523095
1659.794662,1000,559.65607
1679.112154,1000,561.770435
1673.8811,1000,562.841612
1662.162867,1000,564.967234
1687.564466,1000,566.025777
1672.634484,1000,568.128427
1701.608658,1000,569.192138
1645.591302,1000,571.30578
1712.244788,1000,572.368655
1709.88908,1000,574.546075
1713.01207,1000,575.62239
1715.321428,1000,577.792879
1698.239406,1000,578.864088
1685.724796,1000,581.077904
1702.593107,1000,582.159344
1730.095808,1000,584.266318
1750.002405,1000,585.326472
1718.289704,1000,587.434126
1742.034285,1000,588.491028
1741.784162,1000,590.607028
1731.504056,1000,591.662802
1730.966933,1000,593.903111
1746.290602,1000,594.962519
1752.340393,1000,597.078844
1713.916923,1000,598.164198
