#{"t_start": 1649995715.2799692, "env_id": null}
r,l,t
-1906.82372,1000,2.930032
-534.859602,1000,3.994181
-498.295296,1000,6.078028
-660.826688,1000,7.13104
-669.897691,1000,9.205534
-587.694139,1000,10.331513
-1500.900936,1000,12.492865
-1085.075522,1000,13.548251
-2440.088239,1000,15.618245
-845.701891,1000,16.666525
-634.173019,1000,18.765831
-870.319927,1000,19.816408
-878.000199,1000,21.881238
-1434.193974,1000,22.932305
-1706.021688,1000,25.012554
-1163.215378,1000,26.064475
-1434.020696,1000,28.163867
-677.970866,1000,29.231907
-752.43019,1000,31.337553
-2516.439432,1000,32.40254
-1472.3428,1000,34.536594
-733.955698,1000,35.590418
-657.462414,1000,37.771883
-1027.75421,1000,38.820968
-688.178421,1000,40.984935
-472.906058,1000,42.057071
-684.379743,1000,44.150115
-1316.217283,1000,45.218652
-1565.538703,1000,47.279362
-1529.333853,1000,48.324581
-556.29142,1000,50.35746
-2039.334244,1000,51.408895
-621.419294,1000,53.490088
-687.368389,1000,54.557121
-456.208638,1000,56.750606
-663.203712,1000,57.821099
-1263.944671,1000,60.069551
-1496.114233,1000,61.143324
-2471.15911,1000,63.233878
-836.493384,1000,64.301191
-548.877858,1000,66.383835
-1478.39662,1000,67.429441
-857.284264,1000,68.471217
-523.142597,1000,70.521612
-2037.926976,1000,71.566003
-474.168121,1000,73.649028
-1056.563158,1000,74.713164
-532.56614,1000,76.778413
-709.48157,1000,77.847362
-1104.671975,1000,79.916293
-467.240066,1000,80.983184
-647.469511,1000,83.050482
-2606.118551,1000,84.117825
-356.692367,1000,86.182978
-830.15989,1000,87.248715
-452.985415,1000,89.316191
-270.426136,1000,90.388702
-335.36033,1000,92.454489
-451.615038,1000,93.517624
-841.217125,1000,95.643597
-666.385152,1000,96.75704
-428.363853,1000,98.820536
-140.017856,1000,99.885673
-582.875127,1000,101.950583
-138.39471,1000,103.011359
-305.204178,1000,105.083686
23.878779,1000,106.141775
-613.518656,1000,108.218246
-459.242306,1000,109.272975
-223.161935,1000,111.35505
-156.574889,1000,112.424606
-210.259373,1000,114.524296
-1044.222852,1000,115.580641
-3508.970748,1000,117.63748
-128.420914,1000,118.694209
-394.129867,1000,120.79798
-1720.308938,1000,121.851816
-42.949386,1000,123.950535
-1143.31077,1000,125.010906
-170.727335,1000,127.058458
-367.756715,1000,128.11448
-702.292571,1000,130.152458
-206.326575,1000,131.205971
-339.016029,1000,133.275551
-374.298759,1000,134.341816
-562.482643,1000,135.415167
-109.575449,1000,137.496111
36.951626,1000,138.555811
-443.116827,1000,140.641961
-160.888897,1000,141.697272
-115.291992,1000,143.795137
249.350883,1000,144.865529
275.038414,1000,146.955781
-336.952062,1000,148.022343
154.984249,1000,150.234612
88.533731,1000,151.312537
-269.819503,1000,153.403357
-546.194029,1000,154.470741
-307.243435,1000,156.558079
-47.438076,1000,157.610657
176.726268,1000,159.689304
171.743718,1000,160.746462
71.935658,1000,162.93776
-87.230155,1000,164.025645
105.503929,1000,166.099883
68.896391,1000,167.168176
-29.370414,1000,169.242557
352.513,1000,170.296668
357.529872,1000,172.40332
205.946105,1000,173.514866
-416.599568,1000,175.824779
134.847913,1000,176.971091
292.392593,1000,179.062825
237.970635,1000,180.145495
331.367425,1000,182.33396
175.274342,1000,183.39975
473.274914,1000,185.480438
-87.747722,1000,186.5381
211.917629,1000,188.652538
159.853047,1000,189.725303
453.472765,1000,191.824394
12.1921,1000,192.8865
115.698854,1000,195.015777
415.54183,1000,196.08339
165.437112,1000,198.18242
432.866769,1000,199.259866
-499.135672,1000,201.328428
207.451584,1000,202.389625
415.694633,1000,203.44579
435.410726,1000,205.569444
126.951018,1000,206.757336
-39.136514,1000,208.886081
505.376624,1000,209.956401
359.095501,1000,212.040347
351.114006,1000,213.097432
512.11329,1000,215.189179
488.835677,1000,216.246
606.755884,1000,218.336477
534.817435,1000,219.403468
295.86527,1000,221.516007
480.320089,1000,222.596854
601.120422,1000,224.706637
575.378597,1000,225.765141
574.1252,1000,227.879359
424.917412,1000,228.937914
623.343129,1000,231.183165
583.194039,1000,232.238555
458.606208,1000,234.483286
525.132275,1000,235.542115
643.416779,1000,237.703876
629.921505,1000,238.764877
671.413085,1000,240.832069
417.117848,1000,241.917954
691.270942,1000,244.026627
605.722884,1000,245.094797
575.371398,1000,247.202826
625.834533,1000,248.280411
618.471247,1000,250.403656
700.16212,1000,251.466584
438.769156,1000,253.585173
737.412096,1000,254.656845
687.445921,1000,256.752008
541.206268,1000,257.805731
557.256461,1000,259.887203
754.368024,1000,260.939332
749.000037,1000,263.055283
772.162368,1000,264.125196
514.990593,1000,266.345437
649.226888,1000,267.415803
733.100811,1000,269.532855
666.814781,1000,270.612116
771.297161,1000,271.678932
723.645553,1000,273.858727
795.956061,1000,274.91771
731.731673,1000,277.115068
715.104936,1000,278.181276
749.660719,1000,280.352941
792.545603,1000,281.403597
773.446687,1000,283.478839
738.039571,1000,284.531365
881.018278,1000,286.647084
775.571161,1000,287.697483
851.819463,1000,289.784721
767.237381,1000,290.852658
816.395119,1000,292.936776
744.896267,1000,293.999193
670.83535,1000,296.095369
806.876707,1000,297.150819
778.506018,1000,299.240798
818.721561,1000,300.309801
878.790549,1000,302.403627
868.006875,1000,303.456463
834.838971,1000,305.657679
829.477622,1000,306.779737
822.298088,1000,308.859412
876.093144,1000,309.9339
903.161297,1000,312.029726
808.175811,1000,313.095754
1016.667163,1000,315.202867
933.766512,1000,316.272135
941.500666,1000,318.396153
906.587196,1000,319.465092
814.548415,1000,321.568676
865.77992,1000,322.636328
1030.143707,1000,324.741708
999.25904,1000,325.816575
940.887179,1000,327.910939
879.795819,1000,328.962477
963.169567,1000,331.037362
1019.550491,1000,332.089598
930.631025,1000,334.229223
998.589198,1000,335.280244
961.411668,1000,337.374879
954.939059,1000,338.434666
1004.898559,1000,339.490608
945.387575,1000,341.580134
1004.124554,1000,342.634391
989.385931,1000,344.70215
1022.271039,1000,345.75692
1091.215456,1000,347.835286
1047.199473,1000,348.894182
1048.602798,1000,350.971879
1045.86901,1000,352.037196
1082.250684,1000,354.136413
1083.92406,1000,355.199608
1078.155112,1000,357.301476
1107.427572,1000,358.365498
1058.25005,1000,360.461532
1098.615795,1000,361.527737
1152.675344,1000,363.604073
1103.153621,1000,364.669337
1091.846559,1000,366.752534
1102.207962,1000,367.819901
1121.712242,1000,369.951848
1124.911564,1000,371.003972
1174.906845,1000,373.090433
1198.231091,1000,374.160668
1152.329063,1000,376.24864
1152.620671,1000,377.299687
1196.761108,1000,379.373683
1153.119105,1000,380.443748
1230.357154,1000,382.515431
1154.509509,1000,383.565591
