#{"t_start": 1650061852.1255562, "env_id": null}
r,l,t
-1033.074279,1000,2.9132
-1052.329698,1000,4.000949
-2057.383247,1000,6.103296
-2248.043619,1000,7.178911
-1062.26898,1000,9.276055
-973.834069,1000,10.417543
-937.186709,1000,12.547232
-893.507871,1000,13.622516
-473.125163,1000,15.710961
-738.720116,1000,16.781857
-884.642376,1000,18.912224
-1174.133716,1000,19.993116
-1153.201181,1000,22.129714
-1103.091704,1000,23.21817
-1558.522667,1000,25.453359
-646.776641,1000,26.647527
-608.671105,1000,28.795
-1591.728523,1000,29.870948
-412.36624,1000,32.005991
-1547.111887,1000,33.089356
-989.186593,1000,35.230314
-1624.208589,1000,36.314868
-1832.899409,1000,38.429538
-914.853703,1000,39.489343
-848.396119,1000,41.564088
-719.619603,1000,42.652207
-2005.003101,1000,44.763635
-1835.225038,1000,45.845989
-412.73262,1000,48.031112
-1308.961437,1000,49.119602
-617.160141,1000,51.25212
-760.533882,1000,52.427126
-1194.151349,1000,54.55271
-608.232387,1000,55.616029
-2351.696929,1000,57.707175
-1380.589193,1000,58.789641
-1489.051158,1000,61.024376
-932.268384,1000,62.107785
-479.190524,1000,64.230502
-531.571406,1000,65.303045
-2108.570639,1000,67.381524
-582.099367,1000,68.466591
-965.823551,1000,69.527642
-973.649381,1000,71.624923
-1391.705128,1000,72.708957
-1960.945455,1000,74.832731
-2184.217689,1000,75.904881
-460.136258,1000,78.038857
-725.875163,1000,79.122293
-2191.112837,1000,81.247498
-948.497801,1000,82.334717
-1064.366307,1000,84.452919
-590.3704,1000,85.51773
-2165.453325,1000,87.664573
-1502.527645,1000,88.734781
-1697.447345,1000,90.876301
-837.185171,1000,91.964392
-1153.598739,1000,94.082484
-1622.917298,1000,95.187658
-2055.083918,1000,97.344223
-1916.449166,1000,98.440145
-2123.007641,1000,100.622567
-1079.207092,1000,101.708015
-1348.589629,1000,103.87191
-1900.420179,1000,104.963228
-849.429277,1000,107.098079
-667.444557,1000,108.173871
-810.421082,1000,110.325356
-794.332292,1000,111.40238
-1977.792712,1000,113.544647
-2958.082315,1000,114.634669
-637.321662,1000,116.725375
-2413.895619,1000,117.776502
-2767.050942,1000,119.879217
-1977.010268,1000,120.982839
-931.73883,1000,123.10913
-1684.611022,1000,124.177892
-1333.396063,1000,126.287984
-1207.861036,1000,127.364054
-981.915923,1000,129.527149
-838.447655,1000,130.611278
-549.383587,1000,132.762859
-507.57099,1000,133.850042
-1599.480584,1000,135.970773
-460.230425,1000,137.032965
-586.330114,1000,138.107322
-808.8024,1000,140.282341
-745.716875,1000,141.357093
-888.326897,1000,143.465856
-496.006451,1000,144.552275
-746.409542,1000,146.654558
-477.745639,1000,147.734706
-425.871164,1000,149.823943
-1464.496045,1000,150.896022
-465.137485,1000,153.088418
-505.985156,1000,154.180533
-329.59255,1000,156.312012
-810.403585,1000,157.389586
-1078.959419,1000,159.61544
-692.103658,1000,160.70218
-684.81138,1000,162.848758
-270.036477,1000,163.944661
-944.686261,1000,166.07291
-325.014366,1000,167.149851
-2216.640462,1000,169.29633
-1268.370235,1000,170.392448
-545.688119,1000,172.509329
-852.388624,1000,173.606882
-753.386212,1000,175.797246
-860.575435,1000,176.881893
-323.728163,1000,179.008453
-588.78219,1000,180.109137
-751.818921,1000,182.187722
-1751.459464,1000,183.247105
-1523.760515,1000,185.362758
-350.816166,1000,186.434055
-931.186582,1000,188.626214
-577.013988,1000,189.714046
-507.081779,1000,191.866792
-768.417364,1000,192.961152
-918.287663,1000,195.124402
-2099.524981,1000,196.201733
