#{"t_start": 1649878504.4419835, "env_id": null}
r,l,t
-2090.941477,1000,2.958852
-603.150325,1000,4.009044
-1482.153766,1000,6.046857
-1223.381984,1000,7.071336
-695.907485,1000,9.183475
-1309.396335,1000,10.326806
-3225.903425,1000,12.447132
-945.64101,1000,13.546447
-2182.411401,1000,15.810204
-2543.003879,1000,16.9345
-1874.392416,1000,19.143817
-1654.395243,1000,20.182454
-1083.293609,1000,22.268706
-1024.90267,1000,23.349652
-882.540408,1000,25.420381
-644.899114,1000,26.530215
-946.742803,1000,28.621675
-902.875805,1000,29.675203
-730.191056,1000,31.755847
-460.444797,1000,32.828427
-1652.492274,1000,34.961768
-1695.532364,1000,36.028013
-2373.412856,1000,38.226453
-1750.811523,1000,39.308645
-1940.37227,1000,41.495162
-2452.37616,1000,42.546616
-2757.844003,1000,44.663921
-1790.414962,1000,45.729506
-1738.474543,1000,47.869511
-728.030104,1000,48.921583
-940.858996,1000,51.037129
-1084.717748,1000,52.102702
-1493.729397,1000,54.208917
-338.428032,1000,55.265011
-1058.307678,1000,57.339875
-508.017107,1000,58.403591
-595.894359,1000,60.48304
-1179.003421,1000,61.537723
-969.89818,1000,63.611915
-765.661253,1000,64.670454
-567.345045,1000,66.787707
-677.525144,1000,67.830176
-1847.44663,1000,68.870292
-541.801944,1000,70.950679
-1324.215442,1000,71.989433
-1226.445422,1000,74.039196
-714.397874,1000,75.06749
-2022.965416,1000,77.118289
-1507.779492,1000,78.164315
-1298.961342,1000,80.271841
-530.746334,1000,81.32978
-507.242011,1000,83.42707
-1117.133075,1000,84.462701
-861.384836,1000,86.602631
-415.930196,1000,87.662329
-1755.210458,1000,89.87681
-1096.367525,1000,91.050224
-625.030683,1000,93.224789
-211.523627,1000,94.287853
-245.070815,1000,96.374915
-502.435296,1000,97.418561
-779.881706,1000,99.52652
-249.492621,1000,100.565065
-509.619973,1000,102.66688
-349.631909,1000,103.727707
-197.740215,1000,105.851348
3.418024,1000,106.915251
-463.148134,1000,109.020942
-792.822107,1000,110.070812
-265.845782,1000,112.179241
-1377.763667,1000,113.260931
-1067.390439,1000,115.36884
-215.791935,1000,116.425561
-471.623624,1000,118.531995
-1153.328902,1000,119.582546
-3030.448183,1000,121.678073
-1313.662043,1000,122.734954
-2710.680651,1000,124.843212
-100.70213,1000,125.899001
-852.525086,1000,127.971267
-327.739712,1000,129.011767
-537.127882,1000,131.087698
-2157.831859,1000,132.146708
-1323.295915,1000,134.246685
-3252.853262,1000,135.310519
-256.497903,1000,136.387904
-3928.371962,1000,138.530287
-962.445236,1000,139.574597
-1358.822093,1000,141.695348
-481.293066,1000,142.770862
-179.281847,1000,144.944697
-461.793368,1000,146.005822
-905.326767,1000,148.107839
-630.413417,1000,149.201764
-864.758992,1000,151.335313
-2418.802877,1000,152.383067
34.984537,1000,154.537937
-894.45836,1000,155.576709
-17.968148,1000,157.680737
-537.716455,1000,158.726792
-1305.127225,1000,160.890149
-56.668737,1000,161.941052
-991.757211,1000,164.043428
-1734.163072,1000,165.100068
-499.117179,1000,167.220962
-83.744451,1000,168.289948
5.059279,1000,170.400439
-579.218791,1000,171.444908
-1110.24039,1000,173.543758
45.35973,1000,174.591714
-1793.296249,1000,176.699522
-37.34949,1000,177.752727
69.242198,1000,179.834183
-647.280362,1000,180.893537
19.717902,1000,183.116064
-85.250566,1000,184.164869
-972.719226,1000,186.258218
-1238.329883,1000,187.316728
-218.263958,1000,189.418372
59.692661,1000,190.460989
-718.488149,1000,192.563678
-299.401979,1000,193.60977
-961.675252,1000,195.697597
48.949766,1000,196.765005
-1676.062099,1000,198.870326
-2830.41031,1000,199.931705
-866.655661,1000,202.029209
-672.507792,1000,203.093526
-335.691069,1000,204.158887
-812.004465,1000,206.316571
-1021.72175,1000,207.380296
-43.952623,1000,209.476478
230.929252,1000,210.53373
163.825076,1000,212.613346
-146.587961,1000,213.665219
-77.9302,1000,215.801554
-351.366947,1000,216.834323
-531.963176,1000,218.900336
-435.122327,1000,219.931433
-712.76872,1000,222.068818
-1511.506855,1000,223.13311
-1102.19963,1000,225.206731
-991.851517,1000,226.251422
-2376.196011,1000,228.329928
-1476.642473,1000,229.377832
-533.474235,1000,231.529222
-1581.130231,1000,232.598114
-1551.489084,1000,234.699287
-789.973636,1000,235.753844
-1636.060539,1000,237.822666
158.813205,1000,238.871706
-2556.412808,1000,240.982628
-320.515549,1000,242.022011
-1146.127989,1000,244.08121
-2079.430316,1000,245.127079
-1347.804423,1000,247.213767
-1153.853086,1000,248.261362
-1008.417719,1000,250.516045
-233.928816,1000,251.567033
-306.097577,1000,253.644635
-562.262325,1000,254.689474
-136.914182,1000,256.793644
-100.481097,1000,257.84178
-1556.058835,1000,259.918022
-127.036844,1000,260.96295
-309.309446,1000,263.136194
-1495.204436,1000,264.20444
-845.904266,1000,266.30821
-1269.518922,1000,267.346519
-385.067476,1000,269.436509
-849.570898,1000,270.48215
-325.878952,1000,271.529163
-661.612233,1000,273.660813
13.35982,1000,274.740288
51.33011,1000,276.842688
-139.344823,1000,277.890203
-37.607079,1000,279.983399
261.994993,1000,281.052966
-644.766901,1000,283.147193
-83.443564,1000,284.210944
-63.421754,1000,286.298691
192.080448,1000,287.351323
241.047443,1000,289.459395
-745.943578,1000,290.497648
-700.502301,1000,292.550098
-1143.821603,1000,293.605264
-984.033035,1000,295.69292
-20.290227,1000,296.730204
-138.284144,1000,298.846857
-726.698339,1000,299.91117
-463.673482,1000,302.021218
116.219761,1000,303.062723
87.320336,1000,305.12515
-809.915248,1000,306.164646
-361.53547,1000,308.21436
-92.706851,1000,309.259601
-714.650807,1000,311.342182
-16.00602,1000,312.380041
378.519896,1000,314.517263
-1062.028133,1000,315.568445
-371.703899,1000,317.664795
-203.937248,1000,318.734745
-5.449258,1000,320.834471
-1254.607335,1000,321.878891
-895.025655,1000,324.062923
