#{"t_start": 1650040403.7259083, "env_id": null}
r,l,t
-260.107853,1000,2.868817
-974.099315,1000,7.682378
-876.139826,1000,12.418628
-441.778392,1000,17.157655
54.095139,1000,21.845734
-798.259489,1000,26.725578
-1077.756705,1000,31.40548
-2525.340929,1000,36.046024
324.47335,1000,40.748449
-95.463053,1000,45.434253
-21.556774,1000,50.069441
487.421965,1000,54.743861
229.426798,1000,59.433497
-599.683164,1000,64.07697
521.154313,1000,68.718364
581.465108,1000,73.461145
402.979449,1000,78.252696
413.586144,1000,83.008332
605.636439,1000,87.667646
642.103304,1000,92.389843
487.012646,1000,97.125564
-5.917372,1000,101.831208
332.07318,1000,106.523516
573.039262,1000,111.188183
72.723959,1000,115.824075
673.114316,1000,120.574528
310.917677,1000,125.279089
294.337324,1000,130.151918
412.254615,1000,134.929425
403.068345,1000,139.596099
394.61741,1000,144.327705
573.493038,1000,149.051683
605.397605,1000,153.742742
597.253396,1000,158.487752
625.806444,1000,163.242855
-512.167716,1000,168.023576
-0.083577,1000,172.746421
484.541109,1000,177.48765
709.573414,1000,182.111948
732.214456,1000,186.865607
229.048347,1000,191.633813
395.622008,1000,196.420311
-117.637113,1000,201.160655
-699.593925,1000,205.832478
-893.687729,1000,210.65918
-111.067561,1000,215.345421
-99.420797,1000,220.045926
281.201396,1000,224.728023
501.994657,1000,229.67766
178.781029,1000,234.362874
769.178663,1000,239.165152
-310.573724,1000,243.811886
310.585276,1000,248.515911
484.662686,1000,253.19724
480.354107,1000,257.802599
559.466273,1000,262.42693
717.047699,1000,267.095805
907.343697,1000,271.811151
990.646182,1000,276.517802
1137.572751,1000,281.22211
1138.561348,1000,285.963906
1168.371912,1000,290.63837
1093.910059,1000,295.43006
1308.585247,1000,300.148748
1236.261773,1000,304.8376
1382.376838,1000,309.530064
1284.296398,1000,314.154978
1366.975541,1000,318.798866
1394.853454,1000,323.495006
1441.820798,1000,328.197357
1397.36552,1000,332.881524
1512.972163,1000,337.534835
1431.156937,1000,342.200949
1567.6436,1000,346.808129
1393.386877,1000,351.40159
1346.103735,1000,356.019335
1487.435677,1000,360.712542
1463.625165,1000,365.376255
1513.775135,1000,370.057962
1524.651246,1000,374.814605
1470.013992,1000,379.510794
1526.806453,1000,384.163731
1521.975631,1000,388.794662
1637.501939,1000,393.454508
1607.426693,1000,398.086845
1661.326592,1000,402.686238
1702.872307,1000,407.301091
1665.930975,1000,411.940396
1714.561646,1000,416.595788
1650.064984,1000,421.238942
1445.820108,1000,425.929254
1494.457893,1000,430.774475
1544.104488,1000,435.455508
1562.750873,1000,440.236011
1619.230601,1000,445.019258
1659.798993,1000,449.681347
1713.219816,1000,454.41374
1608.268468,1000,459.179083
1706.07477,1000,463.868951
1645.697737,1000,468.523962
1598.539112,1000,473.385995
1645.829499,1000,478.086958
1642.562884,1000,482.819422
1700.04962,1000,487.512046
1740.77597,1000,492.219709
1711.498764,1000,496.991895
1662.080527,1000,501.68295
1749.578886,1000,506.351687
1750.443137,1000,511.078036
1718.733782,1000,515.923527
1830.90269,1000,520.634726
1815.668203,1000,525.342273
1762.607167,1000,530.033084
1741.827011,1000,534.730549
1781.621021,1000,539.369088
1798.680699,1000,544.104006
1771.159631,1000,548.789002
1864.68631,1000,553.502337
1822.274455,1000,558.156638
1864.972131,1000,562.787886
1822.374012,1000,567.37263
1798.220882,1000,572.10975
1890.942479,1000,576.745898
1861.935354,1000,581.370566
1838.945223,1000,586.150387
1851.749707,1000,590.918616
1900.492793,1000,595.6202
1768.454478,1000,600.262664
1802.57402,1000,604.925277
1914.53184,1000,609.818062
1918.865278,1000,614.556112
1877.256785,1000,619.280962
1853.339505,1000,624.011111
1832.487894,1000,628.713363
1768.6777,1000,633.385769
1922.881594,1000,638.094219
1918.66112,1000,642.79005
1930.168696,1000,647.476342
1942.829208,1000,652.187028
1909.279134,1000,656.886419
1889.54255,1000,661.604558
1913.344097,1000,666.41662
1898.942644,1000,671.061232
1796.899855,1000,675.770629
1912.354746,1000,680.507015
1908.867413,1000,685.178422
1922.323552,1000,689.864324
1832.415332,1000,694.582247
1814.912685,1000,699.297543
1869.784911,1000,703.910005
1891.448244,1000,708.592469
1899.352466,1000,713.311954
1882.586503,1000,718.019055
1874.848467,1000,722.61635
-1035.755011,1000,727.247874
1868.77298,1000,731.885087
1933.975531,1000,736.711842
1875.365116,1000,741.489337
1920.037293,1000,746.172243
1902.416602,1000,750.826323
1903.200822,1000,755.482782
1838.146136,1000,760.239576
1864.046626,1000,764.821428
1844.177852,1000,769.49974
