#{"t_start": 1650152305.895893, "env_id": null}
r,l,t
-2171.804038,1000,2.906094
-1450.66855,1000,3.972358
-1735.332435,1000,6.066266
-943.498561,1000,7.146502
-839.807293,1000,9.231228
-1110.316527,1000,10.375841
-1368.799017,1000,12.478365
-1217.375884,1000,13.529769
-2316.237556,1000,15.634506
-704.167308,1000,16.702996
-2105.752866,1000,18.791698
-1348.135181,1000,19.853278
-931.040643,1000,21.963248
-573.773145,1000,23.040363
-1834.158541,1000,25.271661
-892.927338,1000,26.361882
-931.033606,1000,28.438147
-543.925537,1000,29.504949
-1725.445369,1000,31.606464
-1067.297559,1000,32.711846
-1677.439195,1000,34.922276
-2540.646421,1000,35.988961
-2025.417743,1000,38.093801
-1336.675419,1000,39.165644
-1065.863273,1000,41.250079
-495.883649,1000,42.345098
-845.022337,1000,44.459166
-1798.440982,1000,45.534009
-704.97885,1000,47.603971
-1162.009438,1000,48.653354
-1832.465276,1000,50.72194
-1199.342908,1000,51.770286
-1109.863673,1000,53.839723
-805.526649,1000,54.89584
-785.207861,1000,57.074221
-793.504152,1000,58.144402
-1990.231837,1000,60.208585
-1755.508444,1000,61.262422
-591.383433,1000,63.339862
-882.02729,1000,64.400443
-1224.444625,1000,66.493204
-520.091503,1000,67.570295
-1296.307936,1000,68.649582
-1259.539135,1000,70.764785
-3369.600469,1000,71.827951
-1143.617945,1000,73.895122
-627.937394,1000,74.959248
-990.865919,1000,77.029145
-464.355833,1000,78.082035
-780.758518,1000,80.25435
-1148.501657,1000,81.335903
-1432.977624,1000,83.412595
-1015.668123,1000,84.467731
-522.002924,1000,86.551877
-666.792921,1000,87.613058
-1354.696307,1000,89.712526
-794.045903,1000,90.791313
-1081.65947,1000,92.892322
-1272.1279,1000,93.97183
-1676.383627,1000,96.222381
-525.549762,1000,97.340706
-1086.855803,1000,99.487182
-1353.61552,1000,100.572553
-598.27307,1000,102.675007
-940.837786,1000,103.761187
-1172.073258,1000,105.872719
-658.743803,1000,106.929265
-2370.16482,1000,109.021426
-1797.516704,1000,110.091076
