#{"t_start": 1650080893.8649962, "env_id": null}
r,l,t
-2445.513761,1000,2.895381
-1276.42542,1000,3.964201
-467.556975,1000,6.043826
-1265.716974,1000,7.110717
-697.208696,1000,9.184245
-1292.560865,1000,10.310499
-810.285318,1000,12.379729
-1080.62402,1000,13.439806
-1062.206825,1000,15.518846
-1092.75379,1000,16.567442
-1640.428235,1000,18.642883
-1190.726097,1000,19.697983
-507.073255,1000,21.798992
-464.917464,1000,22.863231
-916.726255,1000,24.947451
-1637.16215,1000,26.018682
-756.285964,1000,28.096167
-781.27241,1000,29.169502
-1166.20996,1000,31.277485
-343.938575,1000,32.362498
-944.83231,1000,34.484093
-668.323489,1000,35.552742
-1425.098374,1000,37.634505
-1138.451232,1000,38.698301
-1054.887059,1000,40.843704
-1740.85059,1000,41.927088
-1155.562184,1000,44.016119
-651.952734,1000,45.083316
-723.218236,1000,47.182055
-1418.633052,1000,48.240894
-465.862764,1000,50.334156
-945.729514,1000,51.389816
-444.74285,1000,53.499744
-550.023424,1000,54.56521
-1020.903505,1000,56.658667
-1716.223043,1000,57.728075
-881.572582,1000,59.806235
-375.773479,1000,60.859607
-1425.255767,1000,63.052068
-443.836531,1000,64.126838
-623.463852,1000,66.231371
-2143.710113,1000,67.301808
-607.516163,1000,68.377678
-952.831337,1000,70.470212
-2059.745302,1000,71.61624
-397.990666,1000,73.83207
-1363.222228,1000,74.91977
-1202.228257,1000,76.996643
-374.038937,1000,78.052645
-2694.066628,1000,80.178519
-836.195995,1000,81.257314
-1757.853304,1000,83.344036
-361.009202,1000,84.413476
-1375.551014,1000,86.591731
-228.652712,1000,87.667915
-620.611709,1000,89.813187
-1075.225985,1000,90.890917
-540.62221,1000,93.014441
-545.765932,1000,94.084163
-1620.099953,1000,96.178403
-1055.555722,1000,97.252497
-1872.116906,1000,99.355464
-1295.630096,1000,100.453996
-306.208661,1000,102.579032
-1952.233093,1000,103.671844
-1912.198337,1000,105.832875
-315.335362,1000,106.904426
-453.351866,1000,109.019844
-216.634982,1000,110.083406
-535.3595,1000,112.192128
-233.503203,1000,113.24877
-2056.216342,1000,115.317629
-343.729417,1000,116.384959
-1293.65476,1000,118.432068
-1658.927434,1000,119.501402
-1436.81453,1000,121.577559
-446.207835,1000,122.641794
-458.019382,1000,124.721731
-3422.607802,1000,125.770921
-1069.740927,1000,127.866816
-2950.216103,1000,128.925692
-694.48614,1000,131.000387
-449.8165,1000,132.082744
-424.405591,1000,134.172881
-1851.987276,1000,135.246736
-2325.449473,1000,136.326353
-1763.212773,1000,138.413668
-287.253873,1000,139.480867
-392.143842,1000,141.562166
-1548.324673,1000,142.638065
-162.580791,1000,144.765639
-1683.91153,1000,145.837373
